,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/01/27,Mon,Singapore,Prosperity Waffles Platter,8.65,161079.50,What's New,Breakfast Menu
2,2025/01/27,Mon,Singapore,Prosperity Waffles Platter Meal,10.30,191805.65,What's New,Breakfast Menu
3,2025/01/27,Mon,Singapore,McMuffin Stack,7.90,147113.07,What's New,Breakfast Menu
4,2025/01/27,Mon,Singapore,McMuffin Stack Meal,9.70,180632.51,What's New,Breakfast Menu
5,2025/01/27,Mon,Singapore,McMuffin Stack,7.90,147113.07,Burgers & Muffins,Breakfast Menu
6,2025/01/27,Mon,Singapore,McMuffin Stack Meal,9.70,180632.51,Burgers & Muffins,Breakfast Menu
7,2025/01/27,Mon,Singapore,Double Sausage Egg McMuffin®,6.70,124766.78,Burgers & Muffins,Breakfast Menu
8,2025/01/27,Mon,Singapore,Double Sausage Egg McMuffin® Meal,8.50,158286.22,Burgers & Muffins,Breakfast Menu
9,2025/01/27,Mon,Singapore,Sausage Egg McMuffin®,5.30,98696.11,Burgers & Muffins,Breakfast Menu
10,2025/01/27,Mon,Singapore,Sausage Egg McMuffin® Meal,7.10,132215.55,Burgers & Muffins,Breakfast Menu
11,2025/01/27,Mon,Singapore,Double Sausage McMuffin®,5.70,106144.88,Burgers & Muffins,Breakfast Menu
12,2025/01/27,Mon,Singapore,Double Sausage McMuffin® Meal,7.40,137802.12,Burgers & Muffins,Breakfast Menu
13,2025/01/27,Mon,Singapore,Scrambled Egg Burger with Sausage,5.50,102420.49,Burgers & Muffins,Breakfast Menu
14,2025/01/27,Mon,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,134077.74,Burgers & Muffins,Breakfast Menu
15,2025/01/27,Mon,Singapore,Scrambled Egg Burger with Chicken,5.50,102420.49,Burgers & Muffins,Breakfast Menu
16,2025/01/27,Mon,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,134077.74,Burgers & Muffins,Breakfast Menu
17,2025/01/27,Mon,Singapore,Double Filet-O-Fish®,8.15,151768.55,Burgers & Muffins,Breakfast Menu
18,2025/01/27,Mon,Singapore,Double Filet-O-Fish® Meal,10.00,186219.08,Burgers & Muffins,Breakfast Menu
19,2025/01/27,Mon,Singapore,Filet-O-Fish®,6.25,116386.93,Burgers & Muffins,Breakfast Menu
20,2025/01/27,Mon,Singapore,Filet-O-Fish® Meal,7.60,141526.50,Burgers & Muffins,Breakfast Menu
21,2025/01/27,Mon,Singapore,Chicken Muffin with Egg,5.20,96833.92,Burgers & Muffins,Breakfast Menu
22,2025/01/27,Mon,Singapore,Chicken Muffin with Egg Meal,7.00,130353.36,Burgers & Muffins,Breakfast Menu
23,2025/01/27,Mon,Singapore,Chicken Bacon and Egg McMuffin®,5.20,96833.92,Burgers & Muffins,Breakfast Menu
24,2025/01/27,Mon,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117318.02,Burgers & Muffins,Breakfast Menu
25,2025/01/27,Mon,Singapore,Sausage McMuffin®,4.30,80074.20,Burgers & Muffins,Breakfast Menu
26,2025/01/27,Mon,Singapore,Sausage McMuffin® Meal,6.00,111731.45,Burgers & Muffins,Breakfast Menu
27,2025/01/27,Mon,Singapore,Chicken Muffin,4.30,80074.20,Burgers & Muffins,Breakfast Menu
28,2025/01/27,Mon,Singapore,Chicken Muffin Meal,6.00,111731.45,Burgers & Muffins,Breakfast Menu
29,2025/01/27,Mon,Singapore,Egg McMuffin®,5.20,96833.92,Burgers & Muffins,Breakfast Menu
30,2025/01/27,Mon,Singapore,Egg McMuffin® Meal,6.30,117318.02,Burgers & Muffins,Breakfast Menu
31,2025/01/27,Mon,Singapore,Prosperity Waffles Platter,8.65,161079.50,Platters,Breakfast Menu
32,2025/01/27,Mon,Singapore,Prosperity Waffles Platter Meal,10.30,191805.65,Platters,Breakfast Menu
33,2025/01/27,Mon,Singapore,Breakfast Deluxe,8.15,151768.55,Platters,Breakfast Menu
34,2025/01/27,Mon,Singapore,Breakfast Deluxe Meal,9.60,178770.32,Platters,Breakfast Menu
35,2025/01/27,Mon,Singapore,Big Breakfast®,7.10,132215.55,Platters,Breakfast Menu
36,2025/01/27,Mon,Singapore,Big Breakfast® Meal,8.05,149906.36,Platters,Breakfast Menu
37,2025/01/27,Mon,Singapore,Hotcakes with Sausage,7.30,135939.93,Platters,Breakfast Menu
38,2025/01/27,Mon,Singapore,Hotcakes with Sausage Meal,8.95,166666.08,Platters,Breakfast Menu
39,2025/01/27,Mon,Singapore,Hotcakes,6.30,117318.02,Platters,Breakfast Menu
40,2025/01/27,Mon,Singapore,Hotcakes Meal,8.30,154561.84,Platters,Breakfast Menu
