,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/01/10,Fri,Singapore,Chicken Bacon and Egg McMuffin®,5.20,96571.64,What's New,Breakfast Menu
2,2025/01/10,Fri,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117000.26,What's New,Breakfast Menu
3,2025/01/10,Fri,Singapore,Sausage McMuffin®,4.30,79857.32,What's New,Breakfast Menu
4,2025/01/10,Fri,Singapore,Sausage McMuffin® Meal,6.00,111428.82,What's New,Breakfast Menu
5,2025/01/10,Fri,Singapore,Chicken Muffin,4.30,79857.32,What's New,Breakfast Menu
6,2025/01/10,Fri,Singapore,Chicken Muffin Meal,6.00,111428.82,What's New,Breakfast Menu
7,2025/01/10,Fri,Singapore,Egg McMuffin®,5.20,96571.64,What's New,Breakfast Menu
8,2025/01/10,Fri,Singapore,Egg McMuffin® Meal,6.30,117000.26,What's New,Breakfast Menu
9,2025/01/10,Fri,Singapore,2xVM: Chic Bacon Egg McMuffin EVM + SEB EVM,12.35,229357.65,What's New,Breakfast Menu
10,2025/01/10,Fri,Singapore,Chicken Bacon and Egg McMuffin®,5.20,96571.64,Burgers & Muffins,Breakfast Menu
11,2025/01/10,Fri,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117000.26,Burgers & Muffins,Breakfast Menu
12,2025/01/10,Fri,Singapore,Double Sausage Egg McMuffin®,6.70,124428.85,Burgers & Muffins,Breakfast Menu
13,2025/01/10,Fri,Singapore,Double Sausage Egg McMuffin® Meal,8.50,157857.49,Burgers & Muffins,Breakfast Menu
14,2025/01/10,Fri,Singapore,Sausage Egg McMuffin®,5.30,98428.79,Burgers & Muffins,Breakfast Menu
15,2025/01/10,Fri,Singapore,Sausage Egg McMuffin® Meal,7.10,131857.44,Burgers & Muffins,Breakfast Menu
16,2025/01/10,Fri,Singapore,Double Sausage McMuffin®,5.70,105857.38,Burgers & Muffins,Breakfast Menu
17,2025/01/10,Fri,Singapore,Double Sausage McMuffin® Meal,7.40,137428.88,Burgers & Muffins,Breakfast Menu
18,2025/01/10,Fri,Singapore,Scrambled Egg Burger with Sausage,5.50,102143.09,Burgers & Muffins,Breakfast Menu
19,2025/01/10,Fri,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,133714.58,Burgers & Muffins,Breakfast Menu
20,2025/01/10,Fri,Singapore,Scrambled Egg Burger with Chicken,5.50,102143.09,Burgers & Muffins,Breakfast Menu
21,2025/01/10,Fri,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,133714.58,Burgers & Muffins,Breakfast Menu
22,2025/01/10,Fri,Singapore,Double Filet-O-Fish®,8.15,151357.48,Burgers & Muffins,Breakfast Menu
23,2025/01/10,Fri,Singapore,Double Filet-O-Fish® Meal,10.00,185714.70,Burgers & Muffins,Breakfast Menu
24,2025/01/10,Fri,Singapore,Filet-O-Fish®,6.25,116071.69,Burgers & Muffins,Breakfast Menu
25,2025/01/10,Fri,Singapore,Filet-O-Fish® Meal,7.60,141143.17,Burgers & Muffins,Breakfast Menu
26,2025/01/10,Fri,Singapore,Chicken Muffin with Egg,5.20,96571.64,Burgers & Muffins,Breakfast Menu
27,2025/01/10,Fri,Singapore,Chicken Muffin with Egg Meal,7.00,130000.29,Burgers & Muffins,Breakfast Menu
28,2025/01/10,Fri,Singapore,Sausage McMuffin®,4.30,79857.32,Burgers & Muffins,Breakfast Menu
29,2025/01/10,Fri,Singapore,Sausage McMuffin® Meal,6.00,111428.82,Burgers & Muffins,Breakfast Menu
30,2025/01/10,Fri,Singapore,Chicken Muffin,4.30,79857.32,Burgers & Muffins,Breakfast Menu
31,2025/01/10,Fri,Singapore,Chicken Muffin Meal,6.00,111428.82,Burgers & Muffins,Breakfast Menu
32,2025/01/10,Fri,Singapore,Egg McMuffin®,5.20,96571.64,Burgers & Muffins,Breakfast Menu
33,2025/01/10,Fri,Singapore,Egg McMuffin® Meal,6.30,117000.26,Burgers & Muffins,Breakfast Menu
34,2025/01/10,Fri,Singapore,Breakfast Deluxe™,8.15,151357.48,Platters,Breakfast Menu
35,2025/01/10,Fri,Singapore,Breakfast Deluxe™ Meal,9.60,178286.11,Platters,Breakfast Menu
36,2025/01/10,Fri,Singapore,Big Breakfast®,7.10,131857.44,Platters,Breakfast Menu
37,2025/01/10,Fri,Singapore,Big Breakfast® Meal,8.05,149500.33,Platters,Breakfast Menu
38,2025/01/10,Fri,Singapore,Hotcakes with Sausage,7.30,135571.73,Platters,Breakfast Menu
39,2025/01/10,Fri,Singapore,Hotcakes with Sausage Meal,8.95,166214.66,Platters,Breakfast Menu
40,2025/01/10,Fri,Singapore,Hotcakes,6.30,117000.26,Platters,Breakfast Menu
41,2025/01/10,Fri,Singapore,Hotcakes Meal,8.30,154143.20,Platters,Breakfast Menu
42,2025/01/10,Fri,Singapore,Breakfast Wrap Sausage,6.40,118857.41,Breakfast Wraps,Breakfast Menu
43,2025/01/10,Fri,Singapore,Breakfast Wrap Sausage Meal,8.20,152286.05,Breakfast Wraps,Breakfast Menu
44,2025/01/10,Fri,Singapore,Breakfast Wrap Chicken Ham,6.20,115143.11,Breakfast Wraps,Breakfast Menu
45,2025/01/10,Fri,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,148571.76,Breakfast Wraps,Breakfast Menu
46,2025/01/10,Fri,Singapore,Chicken McNuggets® (20pc),14.95,277643.48,McNuggets®,Breakfast Menu
47,2025/01/10,Fri,Singapore,Chicken McNuggets® (9pc),7.80,144857.47,McNuggets®,Breakfast Menu
48,2025/01/10,Fri,Singapore,Chicken McNuggets® (6pc),6.35,117928.83,McNuggets®,Breakfast Menu
49,2025/01/10,Fri,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,107714.53,Happy Meal® and Family Meals,Breakfast Menu
