,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/01/08,Wed,Singapore,Chicken Bacon and Egg McMuffin®,5.20,96705.62,What's New,Breakfast Menu
2,2025/01/08,Wed,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117162.57,What's New,Breakfast Menu
3,2025/01/08,Wed,Singapore,Sausage McMuffin®,4.30,79968.11,What's New,Breakfast Menu
4,2025/01/08,Wed,Singapore,Sausage McMuffin® Meal,6.00,111583.40,What's New,Breakfast Menu
5,2025/01/08,Wed,Singapore,Chicken Muffin,4.30,79968.11,What's New,Breakfast Menu
6,2025/01/08,Wed,Singapore,Chicken Muffin Meal,6.00,111583.40,What's New,Breakfast Menu
7,2025/01/08,Wed,Singapore,Egg McMuffin®,5.20,96705.62,What's New,Breakfast Menu
8,2025/01/08,Wed,Singapore,Egg McMuffin® Meal,6.30,117162.57,What's New,Breakfast Menu
9,2025/01/08,Wed,Singapore,2xVM: Chic Bacon Egg McMuffin EVM + SEB EVM,12.35,229675.84,What's New,Breakfast Menu
10,2025/01/08,Wed,Singapore,Chicken Bacon and Egg McMuffin®,5.20,96705.62,Burgers & Muffins,Breakfast Menu
11,2025/01/08,Wed,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117162.57,Burgers & Muffins,Breakfast Menu
12,2025/01/08,Wed,Singapore,Double Sausage Egg McMuffin®,6.70,124601.47,Burgers & Muffins,Breakfast Menu
13,2025/01/08,Wed,Singapore,Double Sausage Egg McMuffin® Meal,8.50,158076.49,Burgers & Muffins,Breakfast Menu
14,2025/01/08,Wed,Singapore,Sausage Egg McMuffin®,5.30,98565.34,Burgers & Muffins,Breakfast Menu
15,2025/01/08,Wed,Singapore,Sausage Egg McMuffin® Meal,7.10,132040.36,Burgers & Muffins,Breakfast Menu
16,2025/01/08,Wed,Singapore,Double Sausage McMuffin®,5.70,106004.23,Burgers & Muffins,Breakfast Menu
17,2025/01/08,Wed,Singapore,Double Sausage McMuffin® Meal,7.40,137619.53,Burgers & Muffins,Breakfast Menu
18,2025/01/08,Wed,Singapore,Scrambled Egg Burger with Sausage,5.50,102284.79,Burgers & Muffins,Breakfast Menu
19,2025/01/08,Wed,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,133900.08,Burgers & Muffins,Breakfast Menu
20,2025/01/08,Wed,Singapore,Scrambled Egg Burger with Chicken,5.50,102284.79,Burgers & Muffins,Breakfast Menu
21,2025/01/08,Wed,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,133900.08,Burgers & Muffins,Breakfast Menu
22,2025/01/08,Wed,Singapore,Double Filet-O-Fish®,8.15,151567.46,Burgers & Muffins,Breakfast Menu
23,2025/01/08,Wed,Singapore,Double Filet-O-Fish® Meal,10.00,185972.34,Burgers & Muffins,Breakfast Menu
24,2025/01/08,Wed,Singapore,Filet-O-Fish®,6.25,116232.71,Burgers & Muffins,Breakfast Menu
25,2025/01/08,Wed,Singapore,Filet-O-Fish® Meal,7.60,141338.98,Burgers & Muffins,Breakfast Menu
26,2025/01/08,Wed,Singapore,Chicken Muffin with Egg,5.20,96705.62,Burgers & Muffins,Breakfast Menu
27,2025/01/08,Wed,Singapore,Chicken Muffin with Egg Meal,7.00,130180.64,Burgers & Muffins,Breakfast Menu
28,2025/01/08,Wed,Singapore,Sausage McMuffin®,4.30,79968.11,Burgers & Muffins,Breakfast Menu
29,2025/01/08,Wed,Singapore,Sausage McMuffin® Meal,6.00,111583.40,Burgers & Muffins,Breakfast Menu
30,2025/01/08,Wed,Singapore,Chicken Muffin,4.30,79968.11,Burgers & Muffins,Breakfast Menu
31,2025/01/08,Wed,Singapore,Chicken Muffin Meal,6.00,111583.40,Burgers & Muffins,Breakfast Menu
32,2025/01/08,Wed,Singapore,Egg McMuffin®,5.20,96705.62,Burgers & Muffins,Breakfast Menu
33,2025/01/08,Wed,Singapore,Egg McMuffin® Meal,6.30,117162.57,Burgers & Muffins,Breakfast Menu
34,2025/01/08,Wed,Singapore,Breakfast Deluxe™,8.15,151567.46,Platters,Breakfast Menu
35,2025/01/08,Wed,Singapore,Breakfast Deluxe™ Meal,9.60,178533.45,Platters,Breakfast Menu
36,2025/01/08,Wed,Singapore,Big Breakfast®,7.10,132040.36,Platters,Breakfast Menu
37,2025/01/08,Wed,Singapore,Big Breakfast® Meal,8.05,149707.73,Platters,Breakfast Menu
38,2025/01/08,Wed,Singapore,Hotcakes with Sausage,7.30,135759.81,Platters,Breakfast Menu
39,2025/01/08,Wed,Singapore,Hotcakes with Sausage Meal,8.95,166445.24,Platters,Breakfast Menu
40,2025/01/08,Wed,Singapore,Hotcakes,6.30,117162.57,Platters,Breakfast Menu
41,2025/01/08,Wed,Singapore,Hotcakes Meal,8.30,154357.04,Platters,Breakfast Menu
42,2025/01/08,Wed,Singapore,Breakfast Wrap Sausage,6.40,119022.30,Breakfast Wraps,Breakfast Menu
43,2025/01/08,Wed,Singapore,Breakfast Wrap Sausage Meal,8.20,152497.32,Breakfast Wraps,Breakfast Menu
44,2025/01/08,Wed,Singapore,Breakfast Wrap Chicken Ham,6.20,115302.85,Breakfast Wraps,Breakfast Menu
