,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/11/30,Sat,Singapore,Breakfast Bagel Smoked Chicken Ham Meal,7.70,145788.27,What's New,Breakfast Menu
2,2024/11/30,Sat,Singapore,Breakfast Bagel Sausage Meal,7.70,145788.27,What's New,Breakfast Menu
3,2024/11/30,Sat,Singapore,Breakfast Bagel Meal,6.85,129694.76,What's New,Breakfast Menu
4,2024/11/30,Sat,Singapore,Breakfast Bagel (Saus/Ham) + Breakfast Deluxe™,16.30,308616.73,What's New,Breakfast Menu
5,2024/11/30,Sat,Singapore,Potato Pops,5.70,107921.19,What's New,Breakfast Menu
6,2024/11/30,Sat,Singapore,Breakfast Bagel Smoked Chicken Ham Meal,7.70,145788.27,Value Meals,Breakfast Menu
7,2024/11/30,Sat,Singapore,Breakfast Bagel Sausage Meal,7.70,145788.27,Value Meals,Breakfast Menu
8,2024/11/30,Sat,Singapore,Breakfast Bagel Meal,6.85,129694.76,Value Meals,Breakfast Menu
9,2024/11/30,Sat,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,119281.31,Value Meals,Breakfast Menu
10,2024/11/30,Sat,Singapore,Sausage McMuffin® Meal,6.00,113601.25,Value Meals,Breakfast Menu
11,2024/11/30,Sat,Singapore,Chicken Muffin Meal,6.00,113601.25,Value Meals,Breakfast Menu
12,2024/11/30,Sat,Singapore,Egg McMuffin® Meal,6.30,119281.31,Value Meals,Breakfast Menu
13,2024/11/30,Sat,Singapore,Sausage Egg McMuffin® Meal,7.10,134428.15,Value Meals,Breakfast Menu
14,2024/11/30,Sat,Singapore,Breakfast Wrap Sausage Meal,8.20,155255.04,Value Meals,Breakfast Menu
15,2024/11/30,Sat,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,151468.34,Value Meals,Breakfast Menu
16,2024/11/30,Sat,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,136321.50,Value Meals,Breakfast Menu
17,2024/11/30,Sat,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,136321.50,Value Meals,Breakfast Menu
18,2024/11/30,Sat,Singapore,Double Sausage McMuffin® Meal,7.40,140108.21,Value Meals,Breakfast Menu
19,2024/11/30,Sat,Singapore,Double Sausage Egg McMuffin® Meal,8.50,160935.11,Value Meals,Breakfast Menu
20,2024/11/30,Sat,Singapore,Chicken Muffin with Egg Meal,7.00,132534.79,Value Meals,Breakfast Menu
21,2024/11/30,Sat,Singapore,Breakfast Deluxe™ Meal,9.60,181762.00,Value Meals,Breakfast Menu
22,2024/11/30,Sat,Singapore,Big Breakfast® Meal,8.05,152415.01,Value Meals,Breakfast Menu
23,2024/11/30,Sat,Singapore,Hotcakes™ Meal,8.30,157148.40,Value Meals,Breakfast Menu
24,2024/11/30,Sat,Singapore,Hotcakes™ with Sausage Meal,8.95,169455.20,Value Meals,Breakfast Menu
25,2024/11/30,Sat,Singapore,Filet-O-Fish® Meal,7.60,143894.92,Value Meals,Breakfast Menu
26,2024/11/30,Sat,Singapore,Double Filet-O-Fish® Meal,10.00,189335.42,Value Meals,Breakfast Menu
27,2024/11/30,Sat,Singapore,Double Sausage Egg McMuffin® Meal,8.50,160935.11,Fan Favourites,Breakfast Menu
28,2024/11/30,Sat,Singapore,Double Sausage McMuffin® Meal,7.40,140108.21,Fan Favourites,Breakfast Menu
29,2024/11/30,Sat,Singapore,Breakfast Bagel (Saus/Ham) + Breakfast Deluxe™,16.30,308616.73,Happy Meal® and Family Meals,Breakfast Menu
30,2024/11/30,Sat,Singapore,Fam Meal: Breakfast Deluxe Meal + Sausage McMuffin® with Egg Meal + Hotcakes Happy Meal®,22.20,420324.63,Happy Meal® and Family Meals,Breakfast Menu
31,2024/11/30,Sat,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,109814.54,Happy Meal® and Family Meals,Breakfast Menu
32,2024/11/30,Sat,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,109814.54,Happy Meal® and Family Meals,Breakfast Menu
33,2024/11/30,Sat,Singapore,Breakfast Bagel Smoked Chicken Ham,5.80,109814.54,Ala Carte,Breakfast Menu
34,2024/11/30,Sat,Singapore,Breakfast Bagel Sausage,5.80,109814.54,Ala Carte,Breakfast Menu
35,2024/11/30,Sat,Singapore,Breakfast Bagel,4.85,91827.68,Ala Carte,Breakfast Menu
36,2024/11/30,Sat,Singapore,Chicken Bacon and Egg McMuffin®,5.20,98454.42,Ala Carte,Breakfast Menu
37,2024/11/30,Sat,Singapore,Sausage McMuffin®,4.30,81414.23,Ala Carte,Breakfast Menu
38,2024/11/30,Sat,Singapore,Chicken Muffin,4.30,81414.23,Ala Carte,Breakfast Menu
39,2024/11/30,Sat,Singapore,Egg McMuffin®,5.20,98454.42,Ala Carte,Breakfast Menu
40,2024/11/30,Sat,Singapore,Sausage Egg McMuffin®,5.30,100347.77,Ala Carte,Breakfast Menu
