,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/01/21,Tue,Singapore,Prosperity Waffles Platter,8.65,161535.00,What's New,Breakfast Menu
2,2025/01/21,Tue,Singapore,Prosperity Waffles Platter Meal,10.30,192348.04,What's New,Breakfast Menu
3,2025/01/21,Tue,Singapore,McMuffin Stack,7.90,147529.08,What's New,Breakfast Menu
4,2025/01/21,Tue,Singapore,McMuffin Stack Meal,9.70,181143.30,What's New,Breakfast Menu
5,2025/01/21,Tue,Singapore,McMuffin Stack,7.90,147529.08,Burgers & Muffins,Breakfast Menu
6,2025/01/21,Tue,Singapore,McMuffin Stack Meal,9.70,181143.30,Burgers & Muffins,Breakfast Menu
7,2025/01/21,Tue,Singapore,Double Sausage Egg McMuffin®,6.70,125119.60,Burgers & Muffins,Breakfast Menu
8,2025/01/21,Tue,Singapore,Double Sausage Egg McMuffin® Meal,8.50,158733.82,Burgers & Muffins,Breakfast Menu
9,2025/01/21,Tue,Singapore,Sausage Egg McMuffin®,5.30,98975.21,Burgers & Muffins,Breakfast Menu
10,2025/01/21,Tue,Singapore,Sausage Egg McMuffin® Meal,7.10,132589.43,Burgers & Muffins,Breakfast Menu
11,2025/01/21,Tue,Singapore,Double Sausage McMuffin®,5.70,106445.03,Burgers & Muffins,Breakfast Menu
12,2025/01/21,Tue,Singapore,Double Sausage McMuffin® Meal,7.40,138191.80,Burgers & Muffins,Breakfast Menu
13,2025/01/21,Tue,Singapore,Scrambled Egg Burger with Sausage,5.50,102710.12,Burgers & Muffins,Breakfast Menu
14,2025/01/21,Tue,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,134456.88,Burgers & Muffins,Breakfast Menu
15,2025/01/21,Tue,Singapore,Scrambled Egg Burger with Chicken,5.50,102710.12,Burgers & Muffins,Breakfast Menu
16,2025/01/21,Tue,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,134456.88,Burgers & Muffins,Breakfast Menu
17,2025/01/21,Tue,Singapore,Double Filet-O-Fish®,8.15,152197.72,Burgers & Muffins,Breakfast Menu
18,2025/01/21,Tue,Singapore,Double Filet-O-Fish® Meal,10.00,186745.67,Burgers & Muffins,Breakfast Menu
19,2025/01/21,Tue,Singapore,Filet-O-Fish®,6.25,116716.04,Burgers & Muffins,Breakfast Menu
20,2025/01/21,Tue,Singapore,Filet-O-Fish® Meal,7.60,141926.71,Burgers & Muffins,Breakfast Menu
21,2025/01/21,Tue,Singapore,Chicken Muffin with Egg,5.20,97107.75,Burgers & Muffins,Breakfast Menu
22,2025/01/21,Tue,Singapore,Chicken Muffin with Egg Meal,7.00,130721.97,Burgers & Muffins,Breakfast Menu
23,2025/01/21,Tue,Singapore,Chicken Bacon and Egg McMuffin®,5.20,97107.75,Burgers & Muffins,Breakfast Menu
24,2025/01/21,Tue,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117649.77,Burgers & Muffins,Breakfast Menu
25,2025/01/21,Tue,Singapore,Sausage McMuffin®,4.30,80300.64,Burgers & Muffins,Breakfast Menu
26,2025/01/21,Tue,Singapore,Sausage McMuffin® Meal,6.00,112047.40,Burgers & Muffins,Breakfast Menu
27,2025/01/21,Tue,Singapore,Chicken Muffin,4.30,80300.64,Burgers & Muffins,Breakfast Menu
28,2025/01/21,Tue,Singapore,Chicken Muffin Meal,6.00,112047.40,Burgers & Muffins,Breakfast Menu
29,2025/01/21,Tue,Singapore,Egg McMuffin®,5.20,97107.75,Burgers & Muffins,Breakfast Menu
30,2025/01/21,Tue,Singapore,Egg McMuffin® Meal,6.30,117649.77,Burgers & Muffins,Breakfast Menu
31,2025/01/21,Tue,Singapore,Prosperity Waffles Platter,8.65,161535.00,Platters,Breakfast Menu
32,2025/01/21,Tue,Singapore,Prosperity Waffles Platter Meal,10.30,192348.04,Platters,Breakfast Menu
33,2025/01/21,Tue,Singapore,Breakfast Deluxe,8.15,152197.72,Platters,Breakfast Menu
34,2025/01/21,Tue,Singapore,Breakfast Deluxe Meal,9.60,179275.84,Platters,Breakfast Menu
35,2025/01/21,Tue,Singapore,Big Breakfast®,7.10,132589.43,Platters,Breakfast Menu
36,2025/01/21,Tue,Singapore,Big Breakfast® Meal,8.05,150330.26,Platters,Breakfast Menu
37,2025/01/21,Tue,Singapore,Hotcakes with Sausage,7.30,136324.34,Platters,Breakfast Menu
38,2025/01/21,Tue,Singapore,Hotcakes with Sausage Meal,8.95,167137.37,Platters,Breakfast Menu
39,2025/01/21,Tue,Singapore,Hotcakes,6.30,117649.77,Platters,Breakfast Menu
40,2025/01/21,Tue,Singapore,Hotcakes Meal,8.30,154998.91,Platters,Breakfast Menu
41,2025/01/21,Tue,Singapore,Breakfast Wrap Sausage,6.40,119517.23,Breakfast Wraps,Breakfast Menu
42,2025/01/21,Tue,Singapore,Breakfast Wrap Sausage Meal,8.20,153131.45,Breakfast Wraps,Breakfast Menu
43,2025/01/21,Tue,Singapore,Breakfast Wrap Chicken Ham,6.20,115782.32,Breakfast Wraps,Breakfast Menu
44,2025/01/21,Tue,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,149396.54,Breakfast Wraps,Breakfast Menu
45,2025/01/21,Tue,Singapore,Chicken McNuggets® (20pc),14.95,279184.78,McNuggets®,Breakfast Menu
46,2025/01/21,Tue,Singapore,Chicken McNuggets® (9pc),7.80,145661.62,McNuggets®,Breakfast Menu
47,2025/01/21,Tue,Singapore,Chicken McNuggets® (6pc),6.35,118583.50,McNuggets®,Breakfast Menu
48,2025/01/21,Tue,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,108312.49,Happy Meal® and Family Meals,Breakfast Menu
49,2025/01/21,Tue,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,108312.49,Happy Meal® and Family Meals,Breakfast Menu
50,2025/01/21,Tue,Singapore,Strawberry Bliss Sundae,3.20,59758.61,"Sides, Pies & Desserts",Breakfast Menu
51,2025/01/21,Tue,Singapore,Strawberry Hot Fudge Sundae,3.20,59758.61,"Sides, Pies & Desserts",Breakfast Menu
52,2025/01/21,Tue,Singapore,Strawberry OREO® McFlurry®,3.90,72830.81,"Sides, Pies & Desserts",Breakfast Menu
53,2025/01/21,Tue,Singapore,Maltesers® McFlurry®,4.10,76565.72,"Sides, Pies & Desserts",Breakfast Menu
54,2025/01/21,Tue,Singapore,Hash Brown,3.20,59758.61,"Sides, Pies & Desserts",Breakfast Menu
55,2025/01/21,Tue,Singapore,Apple Pie,1.90,35481.68,"Sides, Pies & Desserts",Breakfast Menu
56,2025/01/21,Tue,Singapore,Hot Fudge Sundae,2.90,54156.24,"Sides, Pies & Desserts",Breakfast Menu
57,2025/01/21,Tue,Singapore,Strawberry Sundae,2.90,54156.24,"Sides, Pies & Desserts",Breakfast Menu
58,2025/01/21,Tue,Singapore,OREO® McFlurry®,3.60,67228.44,"Sides, Pies & Desserts",Breakfast Menu
59,2025/01/21,Tue,Singapore,Apple Slices,2.30,42951.50,"Sides, Pies & Desserts",Breakfast Menu
60,2025/01/21,Tue,Singapore,McCafé Iced Latte (No Sugar),4.70,87770.46,Drinks,Breakfast Menu
61,2025/01/21,Tue,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,87770.46,Drinks,Breakfast Menu
62,2025/01/21,Tue,Singapore,McCafé Latte,4.50,84035.55,Drinks,Breakfast Menu
63,2025/01/21,Tue,Singapore,McCafé Cappuccino,4.50,84035.55,Drinks,Breakfast Menu
64,2025/01/21,Tue,Singapore,McCafé Premium Roast Coffee Black,3.50,65360.98,Drinks,Breakfast Menu
65,2025/01/21,Tue,Singapore,McCafé Premium Roast Coffee with Milk,3.50,65360.98,Drinks,Breakfast Menu
66,2025/01/21,Tue,Singapore,Iced Milo® Small,4.50,84035.55,Drinks,Breakfast Menu
67,2025/01/21,Tue,Singapore,Iced Milo® Medium,4.70,87770.46,Drinks,Breakfast Menu
68,2025/01/21,Tue,Singapore,Hot Milo®,3.60,67228.44,Drinks,Breakfast Menu
69,2025/01/21,Tue,Singapore,Tea Black,3.50,65360.98,Drinks,Breakfast Menu
70,2025/01/21,Tue,Singapore,Tea with Milk,3.50,65360.98,Drinks,Breakfast Menu
71,2025/01/21,Tue,Singapore,Coke® Zero Sugar Small,3.50,65360.98,Drinks,Breakfast Menu
72,2025/01/21,Tue,Singapore,Coke® Zero Sugar Medium,4.20,78433.18,Drinks,Breakfast Menu
73,2025/01/21,Tue,Singapore,Coke® Zero Sugar Large,4.50,84035.55,Drinks,Breakfast Menu
74,2025/01/21,Tue,Singapore,Coke® Original Taste Less Sugar Small,3.50,65360.98,Drinks,Breakfast Menu
75,2025/01/21,Tue,Singapore,Coke® Original Taste Less Sugar Medium,4.20,78433.18,Drinks,Breakfast Menu
76,2025/01/21,Tue,Singapore,Coke® Original Taste Less Sugar Large,4.50,84035.55,Drinks,Breakfast Menu
77,2025/01/21,Tue,Singapore,Sprite® Small,3.50,65360.98,Drinks,Breakfast Menu
78,2025/01/21,Tue,Singapore,Sprite® Medium,4.20,78433.18,Drinks,Breakfast Menu
79,2025/01/21,Tue,Singapore,Sprite® Large,4.50,84035.55,Drinks,Breakfast Menu
80,2025/01/21,Tue,Singapore,Iced Lemon Tea Small,4.30,80300.64,Drinks,Breakfast Menu
81,2025/01/21,Tue,Singapore,Iced Lemon Tea Medium,4.55,84969.28,Drinks,Breakfast Menu
82,2025/01/21,Tue,Singapore,Iced Lemon Tea Large,4.75,88704.19,Drinks,Breakfast Menu
83,2025/01/21,Tue,Singapore,Jasmine Green Tea Small,4.30,80300.64,Drinks,Breakfast Menu
84,2025/01/21,Tue,Singapore,Jasmine Green Tea Medium,4.55,84969.28,Drinks,Breakfast Menu
85,2025/01/21,Tue,Singapore,Caramel Custard Frappé (S),5.25,98041.48,Drinks,Breakfast Menu
86,2025/01/21,Tue,Singapore,Caramel Custard Frappé (M),5.95,111113.67,Drinks,Breakfast Menu
87,2025/01/21,Tue,Singapore,Mocha Frappé  Small,4.75,88704.19,Drinks,Breakfast Menu
88,2025/01/21,Tue,Singapore,Mocha Frappé Medium,5.30,98975.21,Drinks,Breakfast Menu
89,2025/01/21,Tue,Singapore,Double Chocolate Frappé Small,4.75,88704.19,Drinks,Breakfast Menu
90,2025/01/21,Tue,Singapore,Double Chocolate Frappé Medium,5.30,98975.21,Drinks,Breakfast Menu
91,2025/01/21,Tue,Singapore,Caramel Frappé Small,4.75,88704.19,Drinks,Breakfast Menu
92,2025/01/21,Tue,Singapore,Caramel Frappé Medium,5.30,98975.21,Drinks,Breakfast Menu
93,2025/01/21,Tue,Singapore,Pure Orange Juice Small,4.60,85903.01,Drinks,Breakfast Menu
94,2025/01/21,Tue,Singapore,Oatside Chocolate Flavoured Oatmilk,3.20,59758.61,Drinks,Breakfast Menu
95,2025/01/21,Tue,Singapore,Oatside Original Flavoured Oatmilk,3.20,59758.61,Drinks,Breakfast Menu
96,2025/01/21,Tue,Singapore,Kiyo Grape Juice,2.50,46686.42,Drinks,Breakfast Menu
97,2025/01/21,Tue,Singapore,"Low-fat, High-Calcium Milk",3.35,62559.80,Drinks,Breakfast Menu
98,2025/01/21,Tue,Singapore,Curry Sauce,0.50,9337.28,Sauces & Condiments,Breakfast Menu
99,2025/01/21,Tue,Singapore,Barbeque Sauce,0.50,9337.28,Sauces & Condiments,Breakfast Menu
100,2025/01/21,Tue,Singapore,Honey Mustard Sauce,0.50,9337.28,Sauces & Condiments,Breakfast Menu
101,2025/01/21,Tue,Singapore,Whipped Butter,0.50,9337.28,Sauces & Condiments,Breakfast Menu
102,2025/01/21,Tue,Singapore,Hotcakes Syrup,0.50,9337.28,Sauces & Condiments,Breakfast Menu
