,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
58,2024/12/12,Thu,Singapore,McCafé Iced Latte (No Sugar),4.70,88756.25,Drinks,Breakfast Menu
59,2024/12/12,Thu,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,88756.25,Drinks,Breakfast Menu
60,2024/12/12,Thu,Singapore,McCafé Latte,4.50,84979.39,Drinks,Breakfast Menu
61,2024/12/12,Thu,Singapore,McCafé Cappuccino,4.50,84979.39,Drinks,Breakfast Menu
62,2024/12/12,Thu,Singapore,McCafé Premium Roast Coffee Black,3.50,66095.08,Drinks,Breakfast Menu
63,2024/12/12,Thu,Singapore,McCafé Premium Roast Coffee with Milk,3.50,66095.08,Drinks,Breakfast Menu
64,2024/12/12,Thu,Singapore,Iced Milo® Small,4.50,84979.39,Drinks,Breakfast Menu
65,2024/12/12,Thu,Singapore,Iced Milo® Medium,4.70,88756.25,Drinks,Breakfast Menu
66,2024/12/12,Thu,Singapore,Hot Milo®,3.60,67983.51,Drinks,Breakfast Menu
67,2024/12/12,Thu,Singapore,Tea Black,3.50,66095.08,Drinks,Breakfast Menu
68,2024/12/12,Thu,Singapore,Tea with Milk,3.50,66095.08,Drinks,Breakfast Menu
69,2024/12/12,Thu,Singapore,Coke® Zero Sugar Small,3.50,66095.08,Drinks,Breakfast Menu
70,2024/12/12,Thu,Singapore,Coke® Zero Sugar Medium,4.20,79314.10,Drinks,Breakfast Menu
71,2024/12/12,Thu,Singapore,Coke® Zero Sugar Large,4.50,84979.39,Drinks,Breakfast Menu
72,2024/12/12,Thu,Singapore,Coke® Original Taste Less Sugar Small,3.50,66095.08,Drinks,Breakfast Menu
73,2024/12/12,Thu,Singapore,Coke® Original Taste Less Sugar Medium,4.20,79314.10,Drinks,Breakfast Menu
74,2024/12/12,Thu,Singapore,Coke® Original Taste Less Sugar Large,4.50,84979.39,Drinks,Breakfast Menu
75,2024/12/12,Thu,Singapore,Sprite® Small,3.50,66095.08,Drinks,Breakfast Menu
76,2024/12/12,Thu,Singapore,Sprite® Medium,4.20,79314.10,Drinks,Breakfast Menu
77,2024/12/12,Thu,Singapore,Sprite® Large,4.50,84979.39,Drinks,Breakfast Menu
78,2024/12/12,Thu,Singapore,Iced Lemon Tea Small,4.30,81202.53,Drinks,Breakfast Menu
79,2024/12/12,Thu,Singapore,Iced Lemon Tea Medium,4.55,85923.61,Drinks,Breakfast Menu
80,2024/12/12,Thu,Singapore,Iced Lemon Tea Large,4.75,89700.47,Drinks,Breakfast Menu
81,2024/12/12,Thu,Singapore,Jasmine Green Tea Small,4.30,81202.53,Drinks,Breakfast Menu
82,2024/12/12,Thu,Singapore,Jasmine Green Tea Medium,4.55,85923.61,Drinks,Breakfast Menu
83,2024/12/12,Thu,Singapore,Caramel Custard Frappé (S),5.25,99142.62,Drinks,Breakfast Menu
84,2024/12/12,Thu,Singapore,Caramel Custard Frappé (M),5.95,112361.64,Drinks,Breakfast Menu
85,2024/12/12,Thu,Singapore,Mocha Frappé  Small,4.75,89700.47,Drinks,Breakfast Menu
86,2024/12/12,Thu,Singapore,Mocha Frappé Medium,5.30,100086.84,Drinks,Breakfast Menu
87,2024/12/12,Thu,Singapore,Double Chocolate Frappé Small,4.75,89700.47,Drinks,Breakfast Menu
88,2024/12/12,Thu,Singapore,Double Chocolate Frappé Medium,5.30,100086.84,Drinks,Breakfast Menu
89,2024/12/12,Thu,Singapore,Caramel Frappé Small,4.75,89700.47,Drinks,Breakfast Menu
90,2024/12/12,Thu,Singapore,Caramel Frappé Medium,5.30,100086.84,Drinks,Breakfast Menu
91,2024/12/12,Thu,Singapore,Mocha Frappé  With Oreo® Small,5.25,99142.62,Drinks,Breakfast Menu
92,2024/12/12,Thu,Singapore,Mocha Frappé  With Oreo® Medium,5.80,109528.99,Drinks,Breakfast Menu
93,2024/12/12,Thu,Singapore,Caramel Frappé with Oreo Small,5.25,99142.62,Drinks,Breakfast Menu
94,2024/12/12,Thu,Singapore,Caramel Frappé With Oreo Medium,5.80,109528.99,Drinks,Breakfast Menu
95,2024/12/12,Thu,Singapore,Pure Orange Juice Small,4.60,86867.82,Drinks,Breakfast Menu
96,2024/12/12,Thu,Singapore,Oatside Chocolate Flavoured Oatmilk,3.20,60429.79,Drinks,Breakfast Menu
97,2024/12/12,Thu,Singapore,Oatside Original Flavoured Oatmilk,3.20,60429.79,Drinks,Breakfast Menu
98,2024/12/12,Thu,Singapore,Kiyo Grape Juice,2.50,47210.77,Drinks,Breakfast Menu
99,2024/12/12,Thu,Singapore,"Low-fat, High-Calcium Milk",3.35,63262.44,Drinks,Breakfast Menu
100,2024/12/12,Thu,Singapore,Drinking Water,3.00,56652.93,Drinks,Breakfast Menu
