,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/02/03,Mon,Singapore,Breakfast Deluxe,8.15,148972.25,What's New,Breakfast Menu
2,2025/02/03,Mon,Singapore,Breakfast Deluxe Meal,9.60,175476.52,What's New,Breakfast Menu
3,2025/02/03,Mon,Singapore,McMuffin Stack,7.90,144402.55,What's New,Breakfast Menu
4,2025/02/03,Mon,Singapore,McMuffin Stack Meal,9.70,177304.40,What's New,Breakfast Menu
5,2025/02/03,Mon,Singapore,McMuffin Stack,7.90,144402.55,Burgers & Muffins,Breakfast Menu
6,2025/02/03,Mon,Singapore,McMuffin Stack Meal,9.70,177304.40,Burgers & Muffins,Breakfast Menu
7,2025/02/03,Mon,Singapore,Double Sausage Egg McMuffin®,6.70,122467.99,Burgers & Muffins,Breakfast Menu
8,2025/02/03,Mon,Singapore,Double Sausage Egg McMuffin® Meal,8.50,155369.83,Burgers & Muffins,Breakfast Menu
9,2025/02/03,Mon,Singapore,Sausage Egg McMuffin®,5.30,96877.66,Burgers & Muffins,Breakfast Menu
10,2025/02/03,Mon,Singapore,Sausage Egg McMuffin® Meal,7.10,129779.51,Burgers & Muffins,Breakfast Menu
11,2025/02/03,Mon,Singapore,Double Sausage McMuffin®,5.70,104189.18,Burgers & Muffins,Breakfast Menu
12,2025/02/03,Mon,Singapore,Double Sausage McMuffin® Meal,7.40,135263.15,Burgers & Muffins,Breakfast Menu
13,2025/02/03,Mon,Singapore,Scrambled Egg Burger with Sausage,5.50,100533.42,Burgers & Muffins,Breakfast Menu
14,2025/02/03,Mon,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,131607.39,Burgers & Muffins,Breakfast Menu
15,2025/02/03,Mon,Singapore,Scrambled Egg Burger with Chicken,5.50,100533.42,Burgers & Muffins,Breakfast Menu
16,2025/02/03,Mon,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,131607.39,Burgers & Muffins,Breakfast Menu
17,2025/02/03,Mon,Singapore,Double Filet-O-Fish®,8.15,148972.25,Burgers & Muffins,Breakfast Menu
18,2025/02/03,Mon,Singapore,Double Filet-O-Fish® Meal,10.00,182788.04,Burgers & Muffins,Breakfast Menu
19,2025/02/03,Mon,Singapore,Filet-O-Fish®,6.25,114242.52,Burgers & Muffins,Breakfast Menu
20,2025/02/03,Mon,Singapore,Filet-O-Fish® Meal,7.60,138918.91,Burgers & Muffins,Breakfast Menu
21,2025/02/03,Mon,Singapore,Chicken Muffin with Egg,5.20,95049.78,Burgers & Muffins,Breakfast Menu
22,2025/02/03,Mon,Singapore,Chicken Muffin with Egg Meal,7.00,127951.63,Burgers & Muffins,Breakfast Menu
23,2025/02/03,Mon,Singapore,Chicken Bacon and Egg McMuffin®,5.20,95049.78,Burgers & Muffins,Breakfast Menu
24,2025/02/03,Mon,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,115156.47,Burgers & Muffins,Breakfast Menu
25,2025/02/03,Mon,Singapore,Sausage McMuffin®,4.30,78598.86,Burgers & Muffins,Breakfast Menu
26,2025/02/03,Mon,Singapore,Sausage McMuffin® Meal,6.00,109672.82,Burgers & Muffins,Breakfast Menu
27,2025/02/03,Mon,Singapore,Chicken Muffin,4.30,78598.86,Burgers & Muffins,Breakfast Menu
28,2025/02/03,Mon,Singapore,Chicken Muffin Meal,6.00,109672.82,Burgers & Muffins,Breakfast Menu
29,2025/02/03,Mon,Singapore,Egg McMuffin®,5.20,95049.78,Burgers & Muffins,Breakfast Menu
30,2025/02/03,Mon,Singapore,Egg McMuffin® Meal,6.30,115156.47,Burgers & Muffins,Breakfast Menu
31,2025/02/03,Mon,Singapore,Breakfast Deluxe,8.15,148972.25,Platters,Breakfast Menu
32,2025/02/03,Mon,Singapore,Breakfast Deluxe Meal,9.60,175476.52,Platters,Breakfast Menu
33,2025/02/03,Mon,Singapore,Big Breakfast®,7.10,129779.51,Platters,Breakfast Menu
34,2025/02/03,Mon,Singapore,Big Breakfast® Meal,8.05,147144.37,Platters,Breakfast Menu
35,2025/02/03,Mon,Singapore,Hotcakes with Sausage,7.30,133435.27,Platters,Breakfast Menu
36,2025/02/03,Mon,Singapore,Hotcakes with Sausage Meal,8.95,163595.30,Platters,Breakfast Menu
37,2025/02/03,Mon,Singapore,Hotcakes,6.30,115156.47,Platters,Breakfast Menu
38,2025/02/03,Mon,Singapore,Hotcakes Meal,8.30,151714.07,Platters,Breakfast Menu
39,2025/02/03,Mon,Singapore,Breakfast Wrap Sausage,6.40,116984.35,Breakfast Wraps,Breakfast Menu
40,2025/02/03,Mon,Singapore,Breakfast Wrap Sausage Meal,8.20,149886.19,Breakfast Wraps,Breakfast Menu
41,2025/02/03,Mon,Singapore,Breakfast Wrap Chicken Ham,6.20,113328.58,Breakfast Wraps,Breakfast Menu
42,2025/02/03,Mon,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,146230.43,Breakfast Wraps,Breakfast Menu
43,2025/02/03,Mon,Singapore,Chicken McNuggets® (20pc),14.95,273268.12,McNuggets®,Breakfast Menu
44,2025/02/03,Mon,Singapore,Chicken McNuggets® (9pc),7.80,142574.67,McNuggets®,Breakfast Menu
45,2025/02/03,Mon,Singapore,Chicken McNuggets® (6pc),6.35,116070.41,McNuggets®,Breakfast Menu
46,2025/02/03,Mon,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,106017.06,Happy Meal® and Family Meals,Breakfast Menu
47,2025/02/03,Mon,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,106017.06,Happy Meal® and Family Meals,Breakfast Menu
48,2025/02/03,Mon,Singapore,Strawberry Bliss Sundae,3.20,58492.17,"Sides, Pies & Desserts",Breakfast Menu
49,2025/02/03,Mon,Singapore,Strawberry Hot Fudge Sundae,3.20,58492.17,"Sides, Pies & Desserts",Breakfast Menu
50,2025/02/03,Mon,Singapore,Strawberry OREO® McFlurry®,3.90,71287.34,"Sides, Pies & Desserts",Breakfast Menu
51,2025/02/03,Mon,Singapore,Hash Brown,3.20,58492.17,"Sides, Pies & Desserts",Breakfast Menu
52,2025/02/03,Mon,Singapore,Apple Pie,1.90,34729.73,"Sides, Pies & Desserts",Breakfast Menu
53,2025/02/03,Mon,Singapore,Hot Fudge Sundae,2.90,53008.53,"Sides, Pies & Desserts",Breakfast Menu
54,2025/02/03,Mon,Singapore,Strawberry Sundae,2.90,53008.53,"Sides, Pies & Desserts",Breakfast Menu
55,2025/02/03,Mon,Singapore,OREO® McFlurry®,3.60,65803.69,"Sides, Pies & Desserts",Breakfast Menu
56,2025/02/03,Mon,Singapore,Apple Slices,2.30,42041.25,"Sides, Pies & Desserts",Breakfast Menu
57,2025/02/03,Mon,Singapore,McCafé Premium Roast Coffee Black,3.50,63975.81,Drinks,Breakfast Menu
58,2025/02/03,Mon,Singapore,McCafé Premium Roast Coffee with Milk,3.50,63975.81,Drinks,Breakfast Menu
59,2025/02/03,Mon,Singapore,Iced Milo® Small,4.50,82254.62,Drinks,Breakfast Menu
60,2025/02/03,Mon,Singapore,Iced Milo® Medium,4.70,85910.38,Drinks,Breakfast Menu
61,2025/02/03,Mon,Singapore,Hot Milo®,3.60,65803.69,Drinks,Breakfast Menu
62,2025/02/03,Mon,Singapore,Tea Black,3.50,63975.81,Drinks,Breakfast Menu
63,2025/02/03,Mon,Singapore,Tea with Milk,3.50,63975.81,Drinks,Breakfast Menu
64,2025/02/03,Mon,Singapore,Coke® Zero Sugar Small,3.50,63975.81,Drinks,Breakfast Menu
65,2025/02/03,Mon,Singapore,Coke® Zero Sugar Medium,4.20,76770.98,Drinks,Breakfast Menu
66,2025/02/03,Mon,Singapore,Coke® Zero Sugar Large,4.50,82254.62,Drinks,Breakfast Menu
67,2025/02/03,Mon,Singapore,Coke® Original Taste Less Sugar Small,3.50,63975.81,Drinks,Breakfast Menu
68,2025/02/03,Mon,Singapore,Coke® Original Taste Less Sugar Medium,4.20,76770.98,Drinks,Breakfast Menu
69,2025/02/03,Mon,Singapore,Coke® Original Taste Less Sugar Large,4.50,82254.62,Drinks,Breakfast Menu
70,2025/02/03,Mon,Singapore,Sprite® Small,3.50,63975.81,Drinks,Breakfast Menu
71,2025/02/03,Mon,Singapore,Sprite® Medium,4.20,76770.98,Drinks,Breakfast Menu
72,2025/02/03,Mon,Singapore,Sprite® Large,4.50,82254.62,Drinks,Breakfast Menu
73,2025/02/03,Mon,Singapore,Iced Lemon Tea Small,4.30,78598.86,Drinks,Breakfast Menu
74,2025/02/03,Mon,Singapore,Iced Lemon Tea Medium,4.55,83168.56,Drinks,Breakfast Menu
75,2025/02/03,Mon,Singapore,Iced Lemon Tea Large,4.75,86824.32,Drinks,Breakfast Menu
76,2025/02/03,Mon,Singapore,Jasmine Green Tea Small,4.30,78598.86,Drinks,Breakfast Menu
77,2025/02/03,Mon,Singapore,Jasmine Green Tea Medium,4.55,83168.56,Drinks,Breakfast Menu
78,2025/02/03,Mon,Singapore,Mocha Frappé  Small,4.75,86824.32,Drinks,Breakfast Menu
79,2025/02/03,Mon,Singapore,Mocha Frappé Medium,5.30,96877.66,Drinks,Breakfast Menu
80,2025/02/03,Mon,Singapore,Double Chocolate Frappé Small,4.75,86824.32,Drinks,Breakfast Menu
81,2025/02/03,Mon,Singapore,Double Chocolate Frappé Medium,5.30,96877.66,Drinks,Breakfast Menu
82,2025/02/03,Mon,Singapore,Caramel Frappé Small,4.75,86824.32,Drinks,Breakfast Menu
83,2025/02/03,Mon,Singapore,Caramel Frappé Medium,5.30,96877.66,Drinks,Breakfast Menu
84,2025/02/03,Mon,Singapore,Pure Orange Juice Small,4.60,84082.50,Drinks,Breakfast Menu
85,2025/02/03,Mon,Singapore,Oatside Chocolate Flavoured Oatmilk,3.20,58492.17,Drinks,Breakfast Menu
86,2025/02/03,Mon,Singapore,Oatside Original Flavoured Oatmilk,3.20,58492.17,Drinks,Breakfast Menu
87,2025/02/03,Mon,Singapore,Kiyo Grape Juice,2.50,45697.01,Drinks,Breakfast Menu
88,2025/02/03,Mon,Singapore,"Low-fat, High-Calcium Milk",3.35,61233.99,Drinks,Breakfast Menu
89,2025/02/03,Mon,Singapore,Curry Sauce,0.50,9139.40,Sauces & Condiments,Breakfast Menu
90,2025/02/03,Mon,Singapore,Barbeque Sauce,0.50,9139.40,Sauces & Condiments,Breakfast Menu
91,2025/02/03,Mon,Singapore,Honey Mustard Sauce,0.50,9139.40,Sauces & Condiments,Breakfast Menu
92,2025/02/03,Mon,Singapore,Whipped Butter,0.50,9139.40,Sauces & Condiments,Breakfast Menu
93,2025/02/03,Mon,Singapore,Hotcakes Syrup,0.50,9139.40,Sauces & Condiments,Breakfast Menu
