,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/12/29,Sun,Singapore,Belgian Waffles Platter,7.80,146077.53,What's New,Breakfast Menu
2,2024/12/29,Sun,Singapore,Belgian Waffles Platter Meal,9.00,168551.00,What's New,Breakfast Menu
3,2024/12/29,Sun,Singapore,2xVM: Belgian Waffles Platter EVM + SME EVM,15.75,294964.25,What's New,Breakfast Menu
4,2024/12/29,Sun,Singapore,2xVM: Belgian Waffles Platter EVM + CME EVM,15.65,293091.46,What's New,Breakfast Menu
5,2024/12/29,Sun,Singapore,Chicken Bacon and Egg McMuffin®,5.20,97385.02,Burgers & Muffins,Breakfast Menu
6,2024/12/29,Sun,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117985.70,Burgers & Muffins,Breakfast Menu
7,2024/12/29,Sun,Singapore,Double Sausage Egg McMuffin®,6.70,125476.86,Burgers & Muffins,Breakfast Menu
8,2024/12/29,Sun,Singapore,Double Sausage Egg McMuffin® Meal,8.50,159187.06,Burgers & Muffins,Breakfast Menu
9,2024/12/29,Sun,Singapore,Sausage Egg McMuffin®,5.30,99257.81,Burgers & Muffins,Breakfast Menu
10,2024/12/29,Sun,Singapore,Sausage Egg McMuffin® Meal,7.10,132968.01,Burgers & Muffins,Breakfast Menu
11,2024/12/29,Sun,Singapore,Double Sausage McMuffin®,5.70,106748.97,Burgers & Muffins,Breakfast Menu
12,2024/12/29,Sun,Singapore,Double Sausage McMuffin® Meal,7.40,138586.38,Burgers & Muffins,Breakfast Menu
13,2024/12/29,Sun,Singapore,Scrambled Egg Burger with Sausage,5.50,103003.39,Burgers & Muffins,Breakfast Menu
14,2024/12/29,Sun,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,134840.80,Burgers & Muffins,Breakfast Menu
15,2024/12/29,Sun,Singapore,Scrambled Egg Burger with Chicken,5.50,103003.39,Burgers & Muffins,Breakfast Menu
16,2024/12/29,Sun,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,134840.80,Burgers & Muffins,Breakfast Menu
17,2024/12/29,Sun,Singapore,Double Filet-O-Fish®,8.15,152632.30,Burgers & Muffins,Breakfast Menu
18,2024/12/29,Sun,Singapore,Double Filet-O-Fish® Meal,10.00,187278.89,Burgers & Muffins,Breakfast Menu
19,2024/12/29,Sun,Singapore,Filet-O-Fish®,6.25,117049.31,Burgers & Muffins,Breakfast Menu
20,2024/12/29,Sun,Singapore,Filet-O-Fish® Meal,7.60,142331.96,Burgers & Muffins,Breakfast Menu
21,2024/12/29,Sun,Singapore,Chicken Muffin with Egg,5.20,97385.02,Burgers & Muffins,Breakfast Menu
22,2024/12/29,Sun,Singapore,Chicken Muffin with Egg Meal,7.00,131095.22,Burgers & Muffins,Breakfast Menu
23,2024/12/29,Sun,Singapore,Sausage McMuffin®,4.30,80529.92,Burgers & Muffins,Breakfast Menu
24,2024/12/29,Sun,Singapore,Sausage McMuffin® Meal,6.00,112367.33,Burgers & Muffins,Breakfast Menu
25,2024/12/29,Sun,Singapore,Chicken Muffin,4.30,80529.92,Burgers & Muffins,Breakfast Menu
26,2024/12/29,Sun,Singapore,Chicken Muffin Meal,6.00,112367.33,Burgers & Muffins,Breakfast Menu
27,2024/12/29,Sun,Singapore,Egg McMuffin®,5.20,97385.02,Burgers & Muffins,Breakfast Menu
28,2024/12/29,Sun,Singapore,Egg McMuffin® Meal,6.30,117985.70,Burgers & Muffins,Breakfast Menu
29,2024/12/29,Sun,Singapore,Belgian Waffles Platter,7.80,146077.53,Platters,Breakfast Menu
30,2024/12/29,Sun,Singapore,Belgian Waffles Platter Meal,9.00,168551.00,Platters,Breakfast Menu
31,2024/12/29,Sun,Singapore,Breakfast Deluxe™,8.15,152632.30,Platters,Breakfast Menu
32,2024/12/29,Sun,Singapore,Breakfast Deluxe™ Meal,9.60,179787.73,Platters,Breakfast Menu
33,2024/12/29,Sun,Singapore,Big Breakfast®,7.10,132968.01,Platters,Breakfast Menu
34,2024/12/29,Sun,Singapore,Big Breakfast® Meal,8.05,150759.51,Platters,Breakfast Menu
35,2024/12/29,Sun,Singapore,Hotcakes with Sausage,7.30,136713.59,Platters,Breakfast Menu
36,2024/12/29,Sun,Singapore,Hotcakes with Sausage Meal,8.95,167614.61,Platters,Breakfast Menu
37,2024/12/29,Sun,Singapore,Hotcakes,6.30,117985.70,Platters,Breakfast Menu
38,2024/12/29,Sun,Singapore,Hotcakes Meal,8.30,155441.48,Platters,Breakfast Menu
39,2024/12/29,Sun,Singapore,Breakfast Wrap Sausage,6.40,119858.49,Breakfast Wraps,Breakfast Menu
40,2024/12/29,Sun,Singapore,Breakfast Wrap Sausage Meal,8.20,153568.69,Breakfast Wraps,Breakfast Menu
41,2024/12/29,Sun,Singapore,Breakfast Wrap Chicken Ham,6.20,116112.91,Breakfast Wraps,Breakfast Menu
42,2024/12/29,Sun,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,149823.11,Breakfast Wraps,Breakfast Menu
43,2024/12/29,Sun,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,108621.76,Happy Meal® and Family Meals,Breakfast Menu
44,2024/12/29,Sun,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,108621.76,Happy Meal® and Family Meals,Breakfast Menu
45,2024/12/29,Sun,Singapore,Hash Brown,3.20,59929.24,"Sides, Pies & Desserts",Breakfast Menu
46,2024/12/29,Sun,Singapore,Apple Pie,1.90,35582.99,"Sides, Pies & Desserts",Breakfast Menu
47,2024/12/29,Sun,Singapore,Apple Slices,2.30,43074.14,"Sides, Pies & Desserts",Breakfast Menu
48,2024/12/29,Sun,Singapore,McCafé Iced Latte (No Sugar),4.70,88021.08,Drinks,Breakfast Menu
49,2024/12/29,Sun,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,88021.08,Drinks,Breakfast Menu
50,2024/12/29,Sun,Singapore,McCafé Latte,4.50,84275.50,Drinks,Breakfast Menu
51,2024/12/29,Sun,Singapore,McCafé Cappuccino,4.50,84275.50,Drinks,Breakfast Menu
52,2024/12/29,Sun,Singapore,McCafé Premium Roast Coffee Black,3.50,65547.61,Drinks,Breakfast Menu
53,2024/12/29,Sun,Singapore,McCafé Premium Roast Coffee with Milk,3.50,65547.61,Drinks,Breakfast Menu
54,2024/12/29,Sun,Singapore,Iced Milo® Small,4.50,84275.50,Drinks,Breakfast Menu
55,2024/12/29,Sun,Singapore,Iced Milo® Medium,4.70,88021.08,Drinks,Breakfast Menu
56,2024/12/29,Sun,Singapore,Hot Milo®,3.60,67420.40,Drinks,Breakfast Menu
57,2024/12/29,Sun,Singapore,Tea Black,3.50,65547.61,Drinks,Breakfast Menu
58,2024/12/29,Sun,Singapore,Tea with Milk,3.50,65547.61,Drinks,Breakfast Menu
59,2024/12/29,Sun,Singapore,Coke® Zero Sugar Small,3.50,65547.61,Drinks,Breakfast Menu
60,2024/12/29,Sun,Singapore,Coke® Zero Sugar Medium,4.20,78657.13,Drinks,Breakfast Menu
