,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/12/30,Mon,Singapore,Belgian Waffles Platter,7.80,146094.06,What's New,Breakfast Menu
2,2024/12/30,Mon,Singapore,Belgian Waffles Platter Meal,9.00,168570.07,What's New,Breakfast Menu
3,2024/12/30,Mon,Singapore,2xVM: Belgian Waffles Platter EVM + SME EVM,15.75,294997.63,What's New,Breakfast Menu
4,2024/12/30,Mon,Singapore,2xVM: Belgian Waffles Platter EVM + CME EVM,15.65,293124.63,What's New,Breakfast Menu
5,2024/12/30,Mon,Singapore,Maltesers® McFlurry®,4.10,76793.03,What's New,Breakfast Menu
6,2024/12/30,Mon,Singapore,Chicken Bacon and Egg McMuffin®,5.20,97396.04,Burgers & Muffins,Breakfast Menu
7,2024/12/30,Mon,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117999.05,Burgers & Muffins,Breakfast Menu
8,2024/12/30,Mon,Singapore,Double Sausage Egg McMuffin®,6.70,125491.05,Burgers & Muffins,Breakfast Menu
9,2024/12/30,Mon,Singapore,Double Sausage Egg McMuffin® Meal,8.50,159205.07,Burgers & Muffins,Breakfast Menu
10,2024/12/30,Mon,Singapore,Sausage Egg McMuffin®,5.30,99269.04,Burgers & Muffins,Breakfast Menu
11,2024/12/30,Mon,Singapore,Sausage Egg McMuffin® Meal,7.10,132983.06,Burgers & Muffins,Breakfast Menu
12,2024/12/30,Mon,Singapore,Double Sausage McMuffin®,5.70,106761.05,Burgers & Muffins,Breakfast Menu
13,2024/12/30,Mon,Singapore,Double Sausage McMuffin® Meal,7.40,138602.06,Burgers & Muffins,Breakfast Menu
14,2024/12/30,Mon,Singapore,Scrambled Egg Burger with Sausage,5.50,103015.04,Burgers & Muffins,Breakfast Menu
15,2024/12/30,Mon,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,134856.06,Burgers & Muffins,Breakfast Menu
16,2024/12/30,Mon,Singapore,Scrambled Egg Burger with Chicken,5.50,103015.04,Burgers & Muffins,Breakfast Menu
17,2024/12/30,Mon,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,134856.06,Burgers & Muffins,Breakfast Menu
18,2024/12/30,Mon,Singapore,Double Filet-O-Fish®,8.15,152649.57,Burgers & Muffins,Breakfast Menu
19,2024/12/30,Mon,Singapore,Double Filet-O-Fish® Meal,10.00,187300.08,Burgers & Muffins,Breakfast Menu
20,2024/12/30,Mon,Singapore,Filet-O-Fish®,6.25,117062.55,Burgers & Muffins,Breakfast Menu
21,2024/12/30,Mon,Singapore,Filet-O-Fish® Meal,7.60,142348.06,Burgers & Muffins,Breakfast Menu
22,2024/12/30,Mon,Singapore,Chicken Muffin with Egg,5.20,97396.04,Burgers & Muffins,Breakfast Menu
23,2024/12/30,Mon,Singapore,Chicken Muffin with Egg Meal,7.00,131110.06,Burgers & Muffins,Breakfast Menu
24,2024/12/30,Mon,Singapore,Sausage McMuffin®,4.30,80539.03,Burgers & Muffins,Breakfast Menu
25,2024/12/30,Mon,Singapore,Sausage McMuffin® Meal,6.00,112380.05,Burgers & Muffins,Breakfast Menu
26,2024/12/30,Mon,Singapore,Chicken Muffin,4.30,80539.03,Burgers & Muffins,Breakfast Menu
27,2024/12/30,Mon,Singapore,Chicken Muffin Meal,6.00,112380.05,Burgers & Muffins,Breakfast Menu
28,2024/12/30,Mon,Singapore,Egg McMuffin®,5.20,97396.04,Burgers & Muffins,Breakfast Menu
29,2024/12/30,Mon,Singapore,Egg McMuffin® Meal,6.30,117999.05,Burgers & Muffins,Breakfast Menu
30,2024/12/30,Mon,Singapore,Belgian Waffles Platter,7.80,146094.06,Platters,Breakfast Menu
31,2024/12/30,Mon,Singapore,Belgian Waffles Platter Meal,9.00,168570.07,Platters,Breakfast Menu
32,2024/12/30,Mon,Singapore,Breakfast Deluxe™,8.15,152649.57,Platters,Breakfast Menu
33,2024/12/30,Mon,Singapore,Breakfast Deluxe™ Meal,9.60,179808.08,Platters,Breakfast Menu
34,2024/12/30,Mon,Singapore,Big Breakfast®,7.10,132983.06,Platters,Breakfast Menu
35,2024/12/30,Mon,Singapore,Big Breakfast® Meal,8.05,150776.56,Platters,Breakfast Menu
36,2024/12/30,Mon,Singapore,Hotcakes with Sausage,7.30,136729.06,Platters,Breakfast Menu
37,2024/12/30,Mon,Singapore,Hotcakes with Sausage Meal,8.95,167633.57,Platters,Breakfast Menu
38,2024/12/30,Mon,Singapore,Hotcakes,6.30,117999.05,Platters,Breakfast Menu
39,2024/12/30,Mon,Singapore,Hotcakes Meal,8.30,155459.07,Platters,Breakfast Menu
40,2024/12/30,Mon,Singapore,Breakfast Wrap Sausage,6.40,119872.05,Breakfast Wraps,Breakfast Menu
41,2024/12/30,Mon,Singapore,Breakfast Wrap Sausage Meal,8.20,153586.07,Breakfast Wraps,Breakfast Menu
42,2024/12/30,Mon,Singapore,Breakfast Wrap Chicken Ham,6.20,116126.05,Breakfast Wraps,Breakfast Menu
43,2024/12/30,Mon,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,149840.06,Breakfast Wraps,Breakfast Menu
44,2024/12/30,Mon,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,108634.05,Happy Meal® and Family Meals,Breakfast Menu
45,2024/12/30,Mon,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,108634.05,Happy Meal® and Family Meals,Breakfast Menu
46,2024/12/30,Mon,Singapore,Maltesers® McFlurry®,4.10,76793.03,"Sides, Pies & Desserts",Breakfast Menu
47,2024/12/30,Mon,Singapore,Hash Brown,3.20,59936.03,"Sides, Pies & Desserts",Breakfast Menu
48,2024/12/30,Mon,Singapore,Apple Pie,1.90,35587.02,"Sides, Pies & Desserts",Breakfast Menu
49,2024/12/30,Mon,Singapore,Hot Fudge Sundae,2.90,54317.02,"Sides, Pies & Desserts",Breakfast Menu
50,2024/12/30,Mon,Singapore,Strawberry Sundae,2.90,54317.02,"Sides, Pies & Desserts",Breakfast Menu
51,2024/12/30,Mon,Singapore,OREO® McFlurry®,3.60,67428.03,"Sides, Pies & Desserts",Breakfast Menu
52,2024/12/30,Mon,Singapore,Apple Slices,2.30,43079.02,"Sides, Pies & Desserts",Breakfast Menu
53,2024/12/30,Mon,Singapore,McCafé Iced Latte (No Sugar),4.70,88031.04,Drinks,Breakfast Menu
54,2024/12/30,Mon,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,88031.04,Drinks,Breakfast Menu
55,2024/12/30,Mon,Singapore,McCafé Latte,4.50,84285.04,Drinks,Breakfast Menu
56,2024/12/30,Mon,Singapore,McCafé Cappuccino,4.50,84285.04,Drinks,Breakfast Menu
57,2024/12/30,Mon,Singapore,McCafé Premium Roast Coffee Black,3.50,65555.03,Drinks,Breakfast Menu
58,2024/12/30,Mon,Singapore,McCafé Premium Roast Coffee with Milk,3.50,65555.03,Drinks,Breakfast Menu
59,2024/12/30,Mon,Singapore,Iced Milo® Small,4.50,84285.04,Drinks,Breakfast Menu
60,2024/12/30,Mon,Singapore,Iced Milo® Medium,4.70,88031.04,Drinks,Breakfast Menu
61,2024/12/30,Mon,Singapore,Hot Milo®,3.60,67428.03,Drinks,Breakfast Menu
62,2024/12/30,Mon,Singapore,Tea Black,3.50,65555.03,Drinks,Breakfast Menu
63,2024/12/30,Mon,Singapore,Tea with Milk,3.50,65555.03,Drinks,Breakfast Menu
64,2024/12/30,Mon,Singapore,Coke® Zero Sugar Small,3.50,65555.03,Drinks,Breakfast Menu
65,2024/12/30,Mon,Singapore,Coke® Zero Sugar Medium,4.20,78666.03,Drinks,Breakfast Menu
66,2024/12/30,Mon,Singapore,Coke® Zero Sugar Large,4.50,84285.04,Drinks,Breakfast Menu
67,2024/12/30,Mon,Singapore,Coke® Original Taste Less Sugar Small,3.50,65555.03,Drinks,Breakfast Menu
68,2024/12/30,Mon,Singapore,Coke® Original Taste Less Sugar Medium,4.20,78666.03,Drinks,Breakfast Menu
69,2024/12/30,Mon,Singapore,Coke® Original Taste Less Sugar Large,4.50,84285.04,Drinks,Breakfast Menu
70,2024/12/30,Mon,Singapore,Sprite® Small,3.50,65555.03,Drinks,Breakfast Menu
71,2024/12/30,Mon,Singapore,Sprite® Medium,4.20,78666.03,Drinks,Breakfast Menu
72,2024/12/30,Mon,Singapore,Sprite® Large,4.50,84285.04,Drinks,Breakfast Menu
73,2024/12/30,Mon,Singapore,Iced Lemon Tea Small,4.30,80539.03,Drinks,Breakfast Menu
74,2024/12/30,Mon,Singapore,Iced Lemon Tea Medium,4.55,85221.54,Drinks,Breakfast Menu
75,2024/12/30,Mon,Singapore,Iced Lemon Tea Large,4.75,88967.54,Drinks,Breakfast Menu
76,2024/12/30,Mon,Singapore,Jasmine Green Tea Small,4.30,80539.03,Drinks,Breakfast Menu
77,2024/12/30,Mon,Singapore,Jasmine Green Tea Medium,4.55,85221.54,Drinks,Breakfast Menu
78,2024/12/30,Mon,Singapore,Caramel Custard Frappé (S),5.25,98332.54,Drinks,Breakfast Menu
79,2024/12/30,Mon,Singapore,Caramel Custard Frappé (M),5.95,111443.55,Drinks,Breakfast Menu
80,2024/12/30,Mon,Singapore,Mocha Frappé  Small,4.75,88967.54,Drinks,Breakfast Menu
81,2024/12/30,Mon,Singapore,Mocha Frappé Medium,5.30,99269.04,Drinks,Breakfast Menu
82,2024/12/30,Mon,Singapore,Double Chocolate Frappé Small,4.75,88967.54,Drinks,Breakfast Menu
83,2024/12/30,Mon,Singapore,Double Chocolate Frappé Medium,5.30,99269.04,Drinks,Breakfast Menu
84,2024/12/30,Mon,Singapore,Caramel Frappé Small,4.75,88967.54,Drinks,Breakfast Menu
85,2024/12/30,Mon,Singapore,Caramel Frappé Medium,5.30,99269.04,Drinks,Breakfast Menu
86,2024/12/30,Mon,Singapore,Pure Orange Juice Small,4.60,86158.04,Drinks,Breakfast Menu
87,2024/12/30,Mon,Singapore,Oatside Chocolate Flavoured Oatmilk,3.20,59936.03,Drinks,Breakfast Menu
88,2024/12/30,Mon,Singapore,Oatside Original Flavoured Oatmilk,3.20,59936.03,Drinks,Breakfast Menu
89,2024/12/30,Mon,Singapore,Kiyo Grape Juice,2.50,46825.02,Drinks,Breakfast Menu
90,2024/12/30,Mon,Singapore,"Low-fat, High-Calcium Milk",3.35,62745.53,Drinks,Breakfast Menu
