,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/11/02,Sat,Singapore,Breakfast Bagel Smoked Chicken Ham Meal,7.70,147108.70,What's New,Breakfast Menu
2,2024/11/02,Sat,Singapore,Breakfast Bagel Sausage Meal,7.70,147108.70,What's New,Breakfast Menu
3,2024/11/02,Sat,Singapore,Breakfast Bagel Meal,6.85,130869.43,What's New,Breakfast Menu
4,2024/11/02,Sat,Singapore,Breakfast Bagel (Saus/Ham) + Breakfast Deluxe™,16.30,311411.92,What's New,Breakfast Menu
5,2024/11/02,Sat,Singapore,Breakfast Bagel Smoked Chicken Ham Meal,7.70,147108.70,Value Meals,Breakfast Menu
6,2024/11/02,Sat,Singapore,Breakfast Bagel Sausage Meal,7.70,147108.70,Value Meals,Breakfast Menu
7,2024/11/02,Sat,Singapore,Breakfast Bagel Meal,6.85,130869.43,Value Meals,Breakfast Menu
8,2024/11/02,Sat,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,120361.66,Value Meals,Breakfast Menu
9,2024/11/02,Sat,Singapore,Sausage McMuffin® Meal,6.00,114630.16,Value Meals,Breakfast Menu
10,2024/11/02,Sat,Singapore,Chicken Muffin Meal,6.00,114630.16,Value Meals,Breakfast Menu
11,2024/11/02,Sat,Singapore,Egg McMuffin® Meal,6.30,120361.66,Value Meals,Breakfast Menu
12,2024/11/02,Sat,Singapore,Sausage Egg McMuffin® Meal,7.10,135645.68,Value Meals,Breakfast Menu
13,2024/11/02,Sat,Singapore,Breakfast Wrap Sausage Meal,8.20,156661.21,Value Meals,Breakfast Menu
14,2024/11/02,Sat,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,152840.21,Value Meals,Breakfast Menu
15,2024/11/02,Sat,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,137556.19,Value Meals,Breakfast Menu
16,2024/11/02,Sat,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,137556.19,Value Meals,Breakfast Menu
17,2024/11/02,Sat,Singapore,Double Sausage McMuffin® Meal,7.40,141377.19,Value Meals,Breakfast Menu
18,2024/11/02,Sat,Singapore,Double Sausage Egg McMuffin® Meal,8.50,162392.72,Value Meals,Breakfast Menu
19,2024/11/02,Sat,Singapore,Chicken Muffin with Egg Meal,7.00,133735.18,Value Meals,Breakfast Menu
20,2024/11/02,Sat,Singapore,Breakfast Deluxe™ Meal,9.60,183408.25,Value Meals,Breakfast Menu
21,2024/11/02,Sat,Singapore,Big Breakfast® Meal,8.05,153795.46,Value Meals,Breakfast Menu
22,2024/11/02,Sat,Singapore,Hotcakes™ Meal,8.30,158571.72,Value Meals,Breakfast Menu
23,2024/11/02,Sat,Singapore,Hotcakes™ with Sausage Meal,8.95,170989.98,Value Meals,Breakfast Menu
24,2024/11/02,Sat,Singapore,Filet-O-Fish® Meal,7.60,145198.20,Value Meals,Breakfast Menu
25,2024/11/02,Sat,Singapore,Double Filet-O-Fish® Meal,10.00,191050.26,Value Meals,Breakfast Menu
26,2024/11/02,Sat,Singapore,Double Sausage Egg McMuffin® Meal,8.50,162392.72,Fan Favourites,Breakfast Menu
27,2024/11/02,Sat,Singapore,Double Sausage McMuffin® Meal,7.40,141377.19,Fan Favourites,Breakfast Menu
28,2024/11/02,Sat,Singapore,Breakfast Bagel (Saus/Ham) + Breakfast Deluxe™,16.30,311411.92,Happy Meal® and Family Meals,Breakfast Menu
29,2024/11/02,Sat,Singapore,Fam Meal: Breakfast Deluxe Meal + Sausage McMuffin® with Egg Meal + Hotcakes Happy Meal®,22.20,424131.58,Happy Meal® and Family Meals,Breakfast Menu
30,2024/11/02,Sat,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,110809.15,Happy Meal® and Family Meals,Breakfast Menu
31,2024/11/02,Sat,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,110809.15,Happy Meal® and Family Meals,Breakfast Menu
32,2024/11/02,Sat,Singapore,Breakfast Bagel Smoked Chicken Ham,5.80,110809.15,Ala Carte,Breakfast Menu
33,2024/11/02,Sat,Singapore,Breakfast Bagel Sausage,5.80,110809.15,Ala Carte,Breakfast Menu
34,2024/11/02,Sat,Singapore,Breakfast Bagel,4.85,92659.38,Ala Carte,Breakfast Menu
35,2024/11/02,Sat,Singapore,Chicken Bacon and Egg McMuffin®,5.20,99346.14,Ala Carte,Breakfast Menu
36,2024/11/02,Sat,Singapore,Sausage McMuffin®,4.30,82151.61,Ala Carte,Breakfast Menu
37,2024/11/02,Sat,Singapore,Chicken Muffin,4.30,82151.61,Ala Carte,Breakfast Menu
38,2024/11/02,Sat,Singapore,Egg McMuffin®,5.20,99346.14,Ala Carte,Breakfast Menu
39,2024/11/02,Sat,Singapore,Sausage Egg McMuffin®,5.30,101256.64,Ala Carte,Breakfast Menu
40,2024/11/02,Sat,Singapore,Breakfast Wrap Sausage,6.40,122272.17,Ala Carte,Breakfast Menu
41,2024/11/02,Sat,Singapore,Breakfast Wrap Chicken Ham,6.20,118451.16,Ala Carte,Breakfast Menu
42,2024/11/02,Sat,Singapore,Scrambled Egg Burger with Sausage,5.50,105077.64,Ala Carte,Breakfast Menu
43,2024/11/02,Sat,Singapore,Scrambled Egg Burger with Chicken,5.50,105077.64,Ala Carte,Breakfast Menu
44,2024/11/02,Sat,Singapore,Double Sausage McMuffin®,5.70,108898.65,Ala Carte,Breakfast Menu
45,2024/11/02,Sat,Singapore,Double Sausage Egg McMuffin®,6.70,128003.67,Ala Carte,Breakfast Menu
46,2024/11/02,Sat,Singapore,Chicken Muffin with Egg,5.20,99346.14,Ala Carte,Breakfast Menu
