,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/12/21,Sat,Singapore,Belgian Waffles Platter,7.80,146361.98,What's New,Breakfast Menu
2,2024/12/21,Sat,Singapore,Belgian Waffles Platter Meal,9.00,168879.21,What's New,Breakfast Menu
3,2024/12/21,Sat,Singapore,2xVM: Belgian Waffles Platter EVM + SME EVM,15.75,295538.62,What's New,Breakfast Menu
4,2024/12/21,Sat,Singapore,2xVM: Belgian Waffles Platter EVM + CME EVM,15.65,293662.19,What's New,Breakfast Menu
5,2024/12/21,Sat,Singapore,Potato Pops,5.70,106956.83,What's New,Breakfast Menu
6,2024/12/21,Sat,Singapore,Chicken Bacon and Egg McMuffin®,5.20,97574.66,Burgers & Muffins,Breakfast Menu
7,2024/12/21,Sat,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,118215.45,Burgers & Muffins,Breakfast Menu
8,2024/12/21,Sat,Singapore,Double Sausage Egg McMuffin®,6.70,125721.19,Burgers & Muffins,Breakfast Menu
9,2024/12/21,Sat,Singapore,Double Sausage Egg McMuffin® Meal,8.50,159497.03,Burgers & Muffins,Breakfast Menu
10,2024/12/21,Sat,Singapore,Sausage Egg McMuffin®,5.30,99451.09,Burgers & Muffins,Breakfast Menu
11,2024/12/21,Sat,Singapore,Sausage Egg McMuffin® Meal,7.10,133226.93,Burgers & Muffins,Breakfast Menu
12,2024/12/21,Sat,Singapore,Double Sausage McMuffin®,5.70,106956.83,Burgers & Muffins,Breakfast Menu
13,2024/12/21,Sat,Singapore,Double Sausage McMuffin® Meal,7.40,138856.24,Burgers & Muffins,Breakfast Menu
14,2024/12/21,Sat,Singapore,Scrambled Egg Burger with Sausage,5.50,103203.96,Burgers & Muffins,Breakfast Menu
15,2024/12/21,Sat,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,135103.37,Burgers & Muffins,Breakfast Menu
16,2024/12/21,Sat,Singapore,Scrambled Egg Burger with Chicken,5.50,103203.96,Burgers & Muffins,Breakfast Menu
17,2024/12/21,Sat,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,135103.37,Burgers & Muffins,Breakfast Menu
18,2024/12/21,Sat,Singapore,Double Filet-O-Fish®,8.15,152929.51,Burgers & Muffins,Breakfast Menu
19,2024/12/21,Sat,Singapore,Double Filet-O-Fish® Meal,10.00,187643.57,Burgers & Muffins,Breakfast Menu
20,2024/12/21,Sat,Singapore,Filet-O-Fish®,6.25,117277.23,Burgers & Muffins,Breakfast Menu
21,2024/12/21,Sat,Singapore,Filet-O-Fish® Meal,7.60,142609.11,Burgers & Muffins,Breakfast Menu
22,2024/12/21,Sat,Singapore,Chicken Muffin with Egg,5.20,97574.66,Burgers & Muffins,Breakfast Menu
23,2024/12/21,Sat,Singapore,Chicken Muffin with Egg Meal,7.00,131350.50,Burgers & Muffins,Breakfast Menu
24,2024/12/21,Sat,Singapore,Sausage McMuffin®,4.30,80686.74,Burgers & Muffins,Breakfast Menu
25,2024/12/21,Sat,Singapore,Sausage McMuffin® Meal,6.00,112586.14,Burgers & Muffins,Breakfast Menu
26,2024/12/21,Sat,Singapore,Chicken Muffin,4.30,80686.74,Burgers & Muffins,Breakfast Menu
27,2024/12/21,Sat,Singapore,Chicken Muffin Meal,6.00,112586.14,Burgers & Muffins,Breakfast Menu
28,2024/12/21,Sat,Singapore,Egg McMuffin®,5.20,97574.66,Burgers & Muffins,Breakfast Menu
29,2024/12/21,Sat,Singapore,Egg McMuffin® Meal,6.30,118215.45,Burgers & Muffins,Breakfast Menu
30,2024/12/21,Sat,Singapore,Belgian Waffles Platter,7.80,146361.98,Platters,Breakfast Menu
31,2024/12/21,Sat,Singapore,Belgian Waffles Platter Meal,9.00,168879.21,Platters,Breakfast Menu
32,2024/12/21,Sat,Singapore,Breakfast Deluxe™,8.15,152929.51,Platters,Breakfast Menu
33,2024/12/21,Sat,Singapore,Breakfast Deluxe™ Meal,9.60,180137.83,Platters,Breakfast Menu
34,2024/12/21,Sat,Singapore,Big Breakfast®,7.10,133226.93,Platters,Breakfast Menu
35,2024/12/21,Sat,Singapore,Big Breakfast® Meal,8.05,151053.07,Platters,Breakfast Menu
36,2024/12/21,Sat,Singapore,Hotcakes with Sausage,7.30,136979.81,Platters,Breakfast Menu
37,2024/12/21,Sat,Singapore,Hotcakes with Sausage Meal,8.95,167941.00,Platters,Breakfast Menu
38,2024/12/21,Sat,Singapore,Hotcakes,6.30,118215.45,Platters,Breakfast Menu
39,2024/12/21,Sat,Singapore,Hotcakes Meal,8.30,155744.16,Platters,Breakfast Menu
40,2024/12/21,Sat,Singapore,Breakfast Wrap Sausage,6.40,120091.88,Breakfast Wraps,Breakfast Menu
41,2024/12/21,Sat,Singapore,Breakfast Wrap Sausage Meal,8.20,153867.73,Breakfast Wraps,Breakfast Menu
42,2024/12/21,Sat,Singapore,Breakfast Wrap Chicken Ham,6.20,116339.01,Breakfast Wraps,Breakfast Menu
43,2024/12/21,Sat,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,150114.86,Breakfast Wraps,Breakfast Menu
44,2024/12/21,Sat,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,108833.27,Happy Meal® and Family Meals,Breakfast Menu
45,2024/12/21,Sat,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,108833.27,Happy Meal® and Family Meals,Breakfast Menu
46,2024/12/21,Sat,Singapore,Potato Pops,5.70,106956.83,"Sides, Pies & Desserts",Breakfast Menu
47,2024/12/21,Sat,Singapore,Hash Brown,3.20,60045.94,"Sides, Pies & Desserts",Breakfast Menu
48,2024/12/21,Sat,Singapore,Apple Pie,1.90,35652.28,"Sides, Pies & Desserts",Breakfast Menu
