,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/12/14,Sat,Singapore,Belgian Waffles Platter,7.80,146979.56,What's New,Breakfast Menu
2,2024/12/14,Sat,Singapore,Belgian Waffles Platter Meal,9.00,169591.80,What's New,Breakfast Menu
3,2024/12/14,Sat,Singapore,2xVM: Belgian Waffles Platter EVM + SME EVM,15.75,296785.64,What's New,Breakfast Menu
4,2024/12/14,Sat,Singapore,2xVM: Belgian Waffles Platter EVM + CME EVM,15.65,294901.29,What's New,Breakfast Menu
5,2024/12/14,Sat,Singapore,Potato Pops,5.70,107408.14,What's New,Breakfast Menu
6,2024/12/14,Sat,Singapore,Chicken Bacon and Egg McMuffin®,5.20,97986.37,Burgers & Muffins,Breakfast Menu
7,2024/12/14,Sat,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,118714.26,Burgers & Muffins,Breakfast Menu
8,2024/12/14,Sat,Singapore,Double Sausage Egg McMuffin®,6.70,126251.67,Burgers & Muffins,Breakfast Menu
9,2024/12/14,Sat,Singapore,Double Sausage Egg McMuffin® Meal,8.50,160170.03,Burgers & Muffins,Breakfast Menu
10,2024/12/14,Sat,Singapore,Sausage Egg McMuffin®,5.30,99870.72,Burgers & Muffins,Breakfast Menu
11,2024/12/14,Sat,Singapore,Sausage Egg McMuffin® Meal,7.10,133789.08,Burgers & Muffins,Breakfast Menu
12,2024/12/14,Sat,Singapore,Double Sausage McMuffin®,5.70,107408.14,Burgers & Muffins,Breakfast Menu
13,2024/12/14,Sat,Singapore,Double Sausage McMuffin® Meal,7.40,139442.14,Burgers & Muffins,Breakfast Menu
14,2024/12/14,Sat,Singapore,Scrambled Egg Burger with Sausage,5.50,103639.43,Burgers & Muffins,Breakfast Menu
15,2024/12/14,Sat,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,135673.44,Burgers & Muffins,Breakfast Menu
16,2024/12/14,Sat,Singapore,Scrambled Egg Burger with Chicken,5.50,103639.43,Burgers & Muffins,Breakfast Menu
17,2024/12/14,Sat,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,135673.44,Burgers & Muffins,Breakfast Menu
18,2024/12/14,Sat,Singapore,Double Filet-O-Fish®,8.15,153574.79,Burgers & Muffins,Breakfast Menu
19,2024/12/14,Sat,Singapore,Double Filet-O-Fish® Meal,10.00,188435.33,Burgers & Muffins,Breakfast Menu
20,2024/12/14,Sat,Singapore,Filet-O-Fish®,6.25,117772.08,Burgers & Muffins,Breakfast Menu
21,2024/12/14,Sat,Singapore,Filet-O-Fish® Meal,7.60,143210.85,Burgers & Muffins,Breakfast Menu
22,2024/12/14,Sat,Singapore,Chicken Muffin with Egg,5.20,97986.37,Burgers & Muffins,Breakfast Menu
23,2024/12/14,Sat,Singapore,Chicken Muffin with Egg Meal,7.00,131904.73,Burgers & Muffins,Breakfast Menu
24,2024/12/14,Sat,Singapore,Sausage McMuffin®,4.30,81027.19,Burgers & Muffins,Breakfast Menu
25,2024/12/14,Sat,Singapore,Sausage McMuffin® Meal,6.00,113061.20,Burgers & Muffins,Breakfast Menu
26,2024/12/14,Sat,Singapore,Chicken Muffin,4.30,81027.19,Burgers & Muffins,Breakfast Menu
27,2024/12/14,Sat,Singapore,Chicken Muffin Meal,6.00,113061.20,Burgers & Muffins,Breakfast Menu
28,2024/12/14,Sat,Singapore,Egg McMuffin®,5.20,97986.37,Burgers & Muffins,Breakfast Menu
29,2024/12/14,Sat,Singapore,Egg McMuffin® Meal,6.30,118714.26,Burgers & Muffins,Breakfast Menu
30,2024/12/14,Sat,Singapore,Belgian Waffles Platter,7.80,146979.56,Platters,Breakfast Menu
31,2024/12/14,Sat,Singapore,Belgian Waffles Platter Meal,9.00,169591.80,Platters,Breakfast Menu
32,2024/12/14,Sat,Singapore,Breakfast Deluxe™,8.15,153574.79,Platters,Breakfast Menu
33,2024/12/14,Sat,Singapore,Breakfast Deluxe™ Meal,9.60,180897.92,Platters,Breakfast Menu
34,2024/12/14,Sat,Singapore,Big Breakfast®,7.10,133789.08,Platters,Breakfast Menu
35,2024/12/14,Sat,Singapore,Big Breakfast® Meal,8.05,151690.44,Platters,Breakfast Menu
36,2024/12/14,Sat,Singapore,Hotcakes™ with Sausage,7.30,137557.79,Platters,Breakfast Menu
37,2024/12/14,Sat,Singapore,Hotcakes™ with Sausage Meal,8.95,168649.62,Platters,Breakfast Menu
38,2024/12/14,Sat,Singapore,Hotcakes™,6.30,118714.26,Platters,Breakfast Menu
39,2024/12/14,Sat,Singapore,Hotcakes™ Meal,8.30,156401.32,Platters,Breakfast Menu
40,2024/12/14,Sat,Singapore,Breakfast Wrap Sausage,6.40,120598.61,Breakfast Wraps,Breakfast Menu
41,2024/12/14,Sat,Singapore,Breakfast Wrap Sausage Meal,8.20,154516.97,Breakfast Wraps,Breakfast Menu
42,2024/12/14,Sat,Singapore,Breakfast Wrap Chicken Ham,6.20,116829.90,Breakfast Wraps,Breakfast Menu
43,2024/12/14,Sat,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,150748.26,Breakfast Wraps,Breakfast Menu
44,2024/12/14,Sat,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,109292.49,Happy Meal® and Family Meals,Breakfast Menu
