,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/02/24,Mon,Singapore,Nasi Lemak Burger Upsized Feast,14.30,273823.46,What's New,Regular Menu
2,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (9pc) Upsized Feast,13.55,259462.09,What's New,Regular Menu
3,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (6pc) Upsized Feast,12.05,230739.35,What's New,Regular Menu
4,2025/02/24,Mon,Singapore,Nasi Lemak Burger,8.90,170421.60,What's New,Regular Menu
5,2025/02/24,Mon,Singapore,Nasi Lemak Burger Meal,11.20,214463.13,What's New,Regular Menu
6,2025/02/24,Mon,Singapore,Nasi Lemak Burger Upsized Meal,12.40,237441.33,What's New,Regular Menu
7,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (9pc),9.00,172336.45,What's New,Regular Menu
8,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (9pc) Meal,10.45,200101.76,What's New,Regular Menu
9,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (9pc) Upsized Meal,11.65,223079.96,What's New,Regular Menu
10,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (6pc),6.65,127337.49,What's New,Regular Menu
11,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (6pc) Meal,8.95,171379.02,What's New,Regular Menu
12,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (6pc) Upsized Meal,10.15,194357.21,What's New,Regular Menu
13,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (20pc),15.25,292014.53,What's New,Regular Menu
14,2025/02/24,Mon,Singapore,Chicken McNuggets® Mix (20pc),15.25,292014.53,What's New,Regular Menu
15,2025/02/24,Mon,Singapore,Smoky BBQ McShaker™ Fries,4.90,93827.62,What's New,Regular Menu
16,2025/02/24,Mon,Singapore,Ovaltine® McFlurry®,4.10,78508.83,What's New,Regular Menu
17,2025/02/24,Mon,Singapore,Nasi Lemak Burger,8.90,170421.60,Burgers,Regular Menu
18,2025/02/24,Mon,Singapore,Nasi Lemak Burger Meal,11.20,214463.13,Burgers,Regular Menu
19,2025/02/24,Mon,Singapore,Nasi Lemak Burger Upsized Meal,12.40,237441.33,Burgers,Regular Menu
20,2025/02/24,Mon,Singapore,McSpicy® with Cheese,8.60,164677.05,Burgers,Regular Menu
21,2025/02/24,Mon,Singapore,McSpicy® with Cheese Meal,11.05,211590.86,Burgers,Regular Menu
22,2025/02/24,Mon,Singapore,McSpicy® with Cheese Upsized Meal,12.25,234569.05,Burgers,Regular Menu
23,2025/02/24,Mon,Singapore,McSpicy®,7.30,139784.01,Burgers,Regular Menu
24,2025/02/24,Mon,Singapore,McSpicy® Meal,9.75,186697.82,Burgers,Regular Menu
25,2025/02/24,Mon,Singapore,McSpicy® Upsized Meal,10.95,209676.01,Burgers,Regular Menu
26,2025/02/24,Mon,Singapore,Double McSpicy® with Cheese,10.20,195314.64,Burgers,Regular Menu
27,2025/02/24,Mon,Singapore,Double McSpicy® with Cheese Meal,12.25,234569.05,Burgers,Regular Menu
28,2025/02/24,Mon,Singapore,Double McSpicy® with Cheese Upsized Meal,13.45,257547.24,Burgers,Regular Menu
29,2025/02/24,Mon,Singapore,Double McSpicy®,8.90,170421.60,Burgers,Regular Menu
30,2025/02/24,Mon,Singapore,Double McSpicy® Meal,10.95,209676.01,Burgers,Regular Menu
31,2025/02/24,Mon,Singapore,Double McSpicy® Upsized Meal,12.15,232654.20,Burgers,Regular Menu
32,2025/02/24,Mon,Singapore,Buttermilk Crispy Chicken,8.90,170421.60,Burgers,Regular Menu
33,2025/02/24,Mon,Singapore,Buttermilk Crispy Chicken Meal,11.25,215420.56,Burgers,Regular Menu
34,2025/02/24,Mon,Singapore,Buttermilk Crispy Chicken Upsized Meal,12.45,238398.75,Burgers,Regular Menu
35,2025/02/24,Mon,Singapore,Triple Cheeseburger,8.80,168506.75,Burgers,Regular Menu
36,2025/02/24,Mon,Singapore,Triple Cheeseburger Meal,10.45,200101.76,Burgers,Regular Menu
37,2025/02/24,Mon,Singapore,Triple Cheeseburger Upsized Meal,11.65,223079.96,Burgers,Regular Menu
38,2025/02/24,Mon,Singapore,Double Cheeseburger,6.35,121592.94,Burgers,Regular Menu
39,2025/02/24,Mon,Singapore,Double Cheeseburger Meal,8.30,158932.50,Burgers,Regular Menu
40,2025/02/24,Mon,Singapore,Double Cheeseburger Upsized Meal,9.50,181910.69,Burgers,Regular Menu
41,2025/02/24,Mon,Singapore,Big Mac®,7.60,145528.55,Burgers,Regular Menu
42,2025/02/24,Mon,Singapore,Big Mac® Meal,10.15,194357.21,Burgers,Regular Menu
43,2025/02/24,Mon,Singapore,Big Mac® Upsized Meal,11.35,217335.41,Burgers,Regular Menu
44,2025/02/24,Mon,Singapore,Double Quarter Pounder® with Cheese,9.90,189570.09,Burgers,Regular Menu
45,2025/02/24,Mon,Singapore,Dbl Quarter Pounder® with Cheese Meal,11.80,225952.23,Burgers,Regular Menu
46,2025/02/24,Mon,Singapore,Dbl Quarter Pounder® with Cheese Upsized Meal,13.00,248930.42,Burgers,Regular Menu
47,2025/02/24,Mon,Singapore,Quarter Pounder® with Cheese,8.20,157017.65,Burgers,Regular Menu
48,2025/02/24,Mon,Singapore,Quarter Pounder® with Cheese Meal,10.15,194357.21,Burgers,Regular Menu
49,2025/02/24,Mon,Singapore,Quarter Pounder® with Cheese Upsized Meal,11.35,217335.41,Burgers,Regular Menu
50,2025/02/24,Mon,Singapore,Smoky Beef,5.50,105316.72,Burgers,Regular Menu
51,2025/02/24,Mon,Singapore,Smoky Beef Meal,7.55,144571.13,Burgers,Regular Menu
52,2025/02/24,Mon,Singapore,Smoky Beef Upsized Meal,8.75,167549.32,Burgers,Regular Menu
53,2025/02/24,Mon,Singapore,Double Filet-O-Fish®,8.15,156060.23,Burgers,Regular Menu
54,2025/02/24,Mon,Singapore,Double Filet-O-Fish® Meal,10.20,195314.64,Burgers,Regular Menu
55,2025/02/24,Mon,Singapore,Double Filet-O-Fish® Upsized Meal,11.40,218292.83,Burgers,Regular Menu
56,2025/02/24,Mon,Singapore,Filet-O-Fish®,6.25,119678.09,Burgers,Regular Menu
57,2025/02/24,Mon,Singapore,Filet-O-Fish® Meal,7.45,142656.28,Burgers,Regular Menu
58,2025/02/24,Mon,Singapore,Filet-O-Fish® Upsized Meal,8.65,165634.47,Burgers,Regular Menu
59,2025/02/24,Mon,Singapore,McChicken® with Cheese,6.60,126380.06,Burgers,Regular Menu
60,2025/02/24,Mon,Singapore,McChicken® with Cheese Meal,8.75,167549.32,Burgers,Regular Menu
61,2025/02/24,Mon,Singapore,McChicken® with Cheese Upsized Meal,9.95,190527.52,Burgers,Regular Menu
62,2025/02/24,Mon,Singapore,McChicken®,5.30,101487.02,Burgers,Regular Menu
63,2025/02/24,Mon,Singapore,McChicken® Meal,7.45,142656.28,Burgers,Regular Menu
64,2025/02/24,Mon,Singapore,McChicken® Upsized Meal,8.65,165634.47,Burgers,Regular Menu
65,2025/02/24,Mon,Singapore,Cheeseburger,4.50,86168.22,Burgers,Regular Menu
66,2025/02/24,Mon,Singapore,Hamburger,3.50,67019.73,Burgers,Regular Menu
67,2025/02/24,Mon,Singapore,Chicken McNuggets® Mix (20pc),15.25,292014.53,McNuggets® & McWings,Regular Menu
68,2025/02/24,Mon,Singapore,Curry Chicken McNuggets® (20pc),15.25,292014.53,McNuggets® & McWings,Regular Menu
