,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/11/05,Tue,Singapore,Breakfast Bagel Smoked Chicken Ham Meal,7.70,147828.36,What's New,Breakfast Menu
2,2024/11/05,Tue,Singapore,Breakfast Bagel Sausage Meal,7.70,147828.36,What's New,Breakfast Menu
3,2024/11/05,Tue,Singapore,Breakfast Bagel Meal,6.85,131509.64,What's New,Breakfast Menu
4,2024/11/05,Tue,Singapore,Breakfast Bagel (Saus/Ham) + Breakfast Deluxe™,16.30,312935.35,What's New,Breakfast Menu
5,2024/11/05,Tue,Singapore,Breakfast Bagel Smoked Chicken Ham Meal,7.70,147828.36,Value Meals,Breakfast Menu
6,2024/11/05,Tue,Singapore,Breakfast Bagel Sausage Meal,7.70,147828.36,Value Meals,Breakfast Menu
7,2024/11/05,Tue,Singapore,Breakfast Bagel Meal,6.85,131509.64,Value Meals,Breakfast Menu
8,2024/11/05,Tue,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,120950.47,Value Meals,Breakfast Menu
9,2024/11/05,Tue,Singapore,Sausage McMuffin® Meal,6.00,115190.93,Value Meals,Breakfast Menu
10,2024/11/05,Tue,Singapore,Chicken Muffin Meal,6.00,115190.93,Value Meals,Breakfast Menu
11,2024/11/05,Tue,Singapore,Egg McMuffin® Meal,6.30,120950.47,Value Meals,Breakfast Menu
12,2024/11/05,Tue,Singapore,Sausage Egg McMuffin® Meal,7.10,136309.26,Value Meals,Breakfast Menu
13,2024/11/05,Tue,Singapore,Breakfast Wrap Sausage Meal,8.20,157427.60,Value Meals,Breakfast Menu
14,2024/11/05,Tue,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,153587.90,Value Meals,Breakfast Menu
15,2024/11/05,Tue,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,138229.11,Value Meals,Breakfast Menu
16,2024/11/05,Tue,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,138229.11,Value Meals,Breakfast Menu
17,2024/11/05,Tue,Singapore,Double Sausage McMuffin® Meal,7.40,142068.81,Value Meals,Breakfast Menu
18,2024/11/05,Tue,Singapore,Double Sausage Egg McMuffin® Meal,8.50,163187.15,Value Meals,Breakfast Menu
19,2024/11/05,Tue,Singapore,Chicken Muffin with Egg Meal,7.00,134389.42,Value Meals,Breakfast Menu
20,2024/11/05,Tue,Singapore,Breakfast Deluxe™ Meal,9.60,184305.48,Value Meals,Breakfast Menu
21,2024/11/05,Tue,Singapore,Big Breakfast® Meal,8.05,154547.83,Value Meals,Breakfast Menu
22,2024/11/05,Tue,Singapore,Hotcakes™ Meal,8.30,159347.45,Value Meals,Breakfast Menu
23,2024/11/05,Tue,Singapore,Hotcakes™ with Sausage Meal,8.95,171826.47,Value Meals,Breakfast Menu
24,2024/11/05,Tue,Singapore,Filet-O-Fish® Meal,7.60,145908.51,Value Meals,Breakfast Menu
25,2024/11/05,Tue,Singapore,Double Filet-O-Fish® Meal,10.00,191984.88,Value Meals,Breakfast Menu
26,2024/11/05,Tue,Singapore,Double Sausage Egg McMuffin® Meal,8.50,163187.15,Fan Favourites,Breakfast Menu
27,2024/11/05,Tue,Singapore,Double Sausage McMuffin® Meal,7.40,142068.81,Fan Favourites,Breakfast Menu
28,2024/11/05,Tue,Singapore,Breakfast Bagel (Saus/Ham) + Breakfast Deluxe™,16.30,312935.35,Happy Meal® and Family Meals,Breakfast Menu
29,2024/11/05,Tue,Singapore,Fam Meal: Breakfast Deluxe Meal + Sausage McMuffin® with Egg Meal + Hotcakes Happy Meal®,22.20,426206.43,Happy Meal® and Family Meals,Breakfast Menu
30,2024/11/05,Tue,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,111351.23,Happy Meal® and Family Meals,Breakfast Menu
31,2024/11/05,Tue,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,111351.23,Happy Meal® and Family Meals,Breakfast Menu
32,2024/11/05,Tue,Singapore,Breakfast Bagel Smoked Chicken Ham,5.80,111351.23,Ala Carte,Breakfast Menu
33,2024/11/05,Tue,Singapore,Breakfast Bagel Sausage,5.80,111351.23,Ala Carte,Breakfast Menu
34,2024/11/05,Tue,Singapore,Breakfast Bagel,4.85,93112.67,Ala Carte,Breakfast Menu
35,2024/11/05,Tue,Singapore,Chicken Bacon and Egg McMuffin®,5.20,99832.14,Ala Carte,Breakfast Menu
36,2024/11/05,Tue,Singapore,Sausage McMuffin®,4.30,82553.50,Ala Carte,Breakfast Menu
37,2024/11/05,Tue,Singapore,Chicken Muffin,4.30,82553.50,Ala Carte,Breakfast Menu
38,2024/11/05,Tue,Singapore,Egg McMuffin®,5.20,99832.14,Ala Carte,Breakfast Menu
39,2024/11/05,Tue,Singapore,Sausage Egg McMuffin®,5.30,101751.99,Ala Carte,Breakfast Menu
40,2024/11/05,Tue,Singapore,Breakfast Wrap Sausage,6.40,122870.32,Ala Carte,Breakfast Menu
41,2024/11/05,Tue,Singapore,Breakfast Wrap Chicken Ham,6.20,119030.63,Ala Carte,Breakfast Menu
42,2024/11/05,Tue,Singapore,Scrambled Egg Burger with Sausage,5.50,105591.68,Ala Carte,Breakfast Menu
43,2024/11/05,Tue,Singapore,Scrambled Egg Burger with Chicken,5.50,105591.68,Ala Carte,Breakfast Menu
44,2024/11/05,Tue,Singapore,Double Sausage McMuffin®,5.70,109431.38,Ala Carte,Breakfast Menu
45,2024/11/05,Tue,Singapore,Double Sausage Egg McMuffin®,6.70,128629.87,Ala Carte,Breakfast Menu
46,2024/11/05,Tue,Singapore,Chicken Muffin with Egg,5.20,99832.14,Ala Carte,Breakfast Menu
47,2024/11/05,Tue,Singapore,Breakfast Deluxe™,8.15,156467.68,Ala Carte,Breakfast Menu
48,2024/11/05,Tue,Singapore,Big Breakfast®,7.10,136309.26,Ala Carte,Breakfast Menu
49,2024/11/05,Tue,Singapore,Hotcakes™,6.30,120950.47,Ala Carte,Breakfast Menu
50,2024/11/05,Tue,Singapore,Hotcakes™ with Sausage,7.30,140148.96,Ala Carte,Breakfast Menu
51,2024/11/05,Tue,Singapore,Filet-O-Fish®,6.25,119990.55,Ala Carte,Breakfast Menu
52,2024/11/05,Tue,Singapore,Double Filet-O-Fish®,8.15,156467.68,Ala Carte,Breakfast Menu
53,2024/11/05,Tue,Singapore,Apple Pie,1.90,36477.13,Sides,Breakfast Menu
54,2024/11/05,Tue,Singapore,Hashbrown™,3.20,61435.16,Sides,Breakfast Menu
55,2024/11/05,Tue,Singapore,Apple Slices,2.30,44156.52,Sides,Breakfast Menu
56,2024/11/05,Tue,Singapore,Pineapple Twist Hot Fudge Sundae,2.95,56635.54,Desserts,Breakfast Menu
57,2024/11/05,Tue,Singapore,Pineapple Twist Strawberry Sundae,2.95,56635.54,Desserts,Breakfast Menu
58,2024/11/05,Tue,Singapore,Pineapple Twist OREO® McFlurry®,3.90,74874.10,Desserts,Breakfast Menu
59,2024/11/05,Tue,Singapore,Pineapple Twist Mudpie McFlurry®,4.15,79673.73,Desserts,Breakfast Menu
60,2024/11/05,Tue,Singapore,Pineapple Twist Strawberry Shortcake McFlurry®,4.15,79673.73,Desserts,Breakfast Menu
61,2024/11/05,Tue,Singapore,OREO® McFlurry®,3.60,69114.56,Desserts,Breakfast Menu
62,2024/11/05,Tue,Singapore,Mudpie McFlurry®,4.00,76793.95,Desserts,Breakfast Menu
63,2024/11/05,Tue,Singapore,Strawberry Shortcake McFlurry®,4.00,76793.95,Desserts,Breakfast Menu
64,2024/11/05,Tue,Singapore,Hot Fudge Sundae,2.90,55675.62,Desserts,Breakfast Menu
65,2024/11/05,Tue,Singapore,Strawberry Sundae,2.90,55675.62,Desserts,Breakfast Menu
66,2024/11/05,Tue,Singapore,Apple Pie,1.90,36477.13,Desserts,Breakfast Menu
67,2024/11/05,Tue,Singapore,Caramel Custard Frappé (S),5.25,100792.06,Drinks,Breakfast Menu
68,2024/11/05,Tue,Singapore,Caramel Custard Frappé (M),5.95,114231.00,Drinks,Breakfast Menu
69,2024/11/05,Tue,Singapore,Double Chocolate Frappé Small,4.75,91192.82,Drinks,Breakfast Menu
70,2024/11/05,Tue,Singapore,Double Chocolate Frappé Medium,5.30,101751.99,Drinks,Breakfast Menu
71,2024/11/05,Tue,Singapore,Mocha Frappé  With Oreo® Small,5.25,100792.06,Drinks,Breakfast Menu
72,2024/11/05,Tue,Singapore,Mocha Frappé  With Oreo® Medium,5.80,111351.23,Drinks,Breakfast Menu
73,2024/11/05,Tue,Singapore,Caramel Frappé with Oreo Small,5.25,100792.06,Drinks,Breakfast Menu
74,2024/11/05,Tue,Singapore,Caramel Frappé With Oreo Medium,5.80,111351.23,Drinks,Breakfast Menu
75,2024/11/05,Tue,Singapore,Mocha Frappé  Small,4.75,91192.82,Drinks,Breakfast Menu
76,2024/11/05,Tue,Singapore,Mocha Frappé Medium,5.30,101751.99,Drinks,Breakfast Menu
77,2024/11/05,Tue,Singapore,Caramel Frappé Small,4.75,91192.82,Drinks,Breakfast Menu
78,2024/11/05,Tue,Singapore,Caramel Frappé Medium,5.30,101751.99,Drinks,Breakfast Menu
79,2024/11/05,Tue,Singapore,Iced Milo® Small,4.50,86393.20,Drinks,Breakfast Menu
80,2024/11/05,Tue,Singapore,Iced Milo® Medium,4.70,90232.89,Drinks,Breakfast Menu
81,2024/11/05,Tue,Singapore,Jasmine Green Tea Small,4.30,82553.50,Drinks,Breakfast Menu
82,2024/11/05,Tue,Singapore,Jasmine Green Tea Medium,4.55,87353.12,Drinks,Breakfast Menu
83,2024/11/05,Tue,Singapore,Iced Lemon Tea Small,4.30,82553.50,Drinks,Breakfast Menu
84,2024/11/05,Tue,Singapore,Iced Lemon Tea Medium,4.55,87353.12,Drinks,Breakfast Menu
85,2024/11/05,Tue,Singapore,Iced Lemon Tea Large,4.75,91192.82,Drinks,Breakfast Menu
86,2024/11/05,Tue,Singapore,McCafé Cappuccino,4.50,86393.20,Drinks,Breakfast Menu
87,2024/11/05,Tue,Singapore,McCafé Latte,4.50,86393.20,Drinks,Breakfast Menu
88,2024/11/05,Tue,Singapore,McCafé Iced Latte (No Sugar),4.70,90232.89,Drinks,Breakfast Menu
89,2024/11/05,Tue,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,90232.89,Drinks,Breakfast Menu
90,2024/11/05,Tue,Singapore,Pure Orange Juice Small,4.60,88313.04,Drinks,Breakfast Menu
91,2024/11/05,Tue,Singapore,Kiyo Grape Juice,2.50,47996.22,Drinks,Breakfast Menu
92,2024/11/05,Tue,Singapore,McCafé Premium Roast Coffee Black,3.50,67194.71,Drinks,Breakfast Menu
93,2024/11/05,Tue,Singapore,McCafé Premium Roast Coffee with Milk,3.50,67194.71,Drinks,Breakfast Menu
94,2024/11/05,Tue,Singapore,Oatside Original Flavoured Oatmilk,3.20,61435.16,Drinks,Breakfast Menu
95,2024/11/05,Tue,Singapore,Oatside Chocolate Flavoured Oatmilk,3.20,61435.16,Drinks,Breakfast Menu
96,2024/11/05,Tue,Singapore,Hot Milo®,3.60,69114.56,Drinks,Breakfast Menu
97,2024/11/05,Tue,Singapore,"Low-fat, High-Calcium Milk",3.35,64314.93,Drinks,Breakfast Menu
98,2024/11/05,Tue,Singapore,Tea Black,3.50,67194.71,Drinks,Breakfast Menu
99,2024/11/05,Tue,Singapore,Tea with Milk,3.50,67194.71,Drinks,Breakfast Menu
100,2024/11/05,Tue,Singapore,Coke® Zero Sugar Small,3.50,67194.71,Drinks,Breakfast Menu
101,2024/11/05,Tue,Singapore,Coke® Zero Sugar Medium,4.20,80633.65,Drinks,Breakfast Menu
102,2024/11/05,Tue,Singapore,Coke® Zero Sugar Large,4.50,86393.20,Drinks,Breakfast Menu
103,2024/11/05,Tue,Singapore,Coke® Original Taste Less Sugar Small,3.50,67194.71,Drinks,Breakfast Menu
104,2024/11/05,Tue,Singapore,Coke® Original Taste Less Sugar Medium,4.20,80633.65,Drinks,Breakfast Menu
105,2024/11/05,Tue,Singapore,Coke® Original Taste Less Sugar Large,4.50,86393.20,Drinks,Breakfast Menu
106,2024/11/05,Tue,Singapore,Sprite® Small,3.50,67194.71,Drinks,Breakfast Menu
107,2024/11/05,Tue,Singapore,Sprite® Medium,4.20,80633.65,Drinks,Breakfast Menu
108,2024/11/05,Tue,Singapore,Sprite® Large,4.50,86393.20,Drinks,Breakfast Menu
109,2024/11/05,Tue,Singapore,Bottled Water,3.00,57595.46,Drinks,Breakfast Menu
