,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/12/23,Mon,Singapore,Belgian Waffles Platter,7.80,146455.97,What's New,Breakfast Menu
2,2024/12/23,Mon,Singapore,Belgian Waffles Platter Meal,9.00,168987.65,What's New,Breakfast Menu
3,2024/12/23,Mon,Singapore,2xVM: Belgian Waffles Platter EVM + SME EVM,15.75,295728.39,What's New,Breakfast Menu
4,2024/12/23,Mon,Singapore,2xVM: Belgian Waffles Platter EVM + CME EVM,15.65,293850.75,What's New,Breakfast Menu
5,2024/12/23,Mon,Singapore,Potato Pops,5.70,107025.51,What's New,Breakfast Menu
6,2024/12/23,Mon,Singapore,Maltesers® McFlurry®,4.10,76983.26,What's New,Breakfast Menu
7,2024/12/23,Mon,Singapore,Chicken Bacon and Egg McMuffin®,5.20,97637.31,Burgers & Muffins,Breakfast Menu
8,2024/12/23,Mon,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,118291.36,Burgers & Muffins,Breakfast Menu
9,2024/12/23,Mon,Singapore,Double Sausage Egg McMuffin®,6.70,125801.92,Burgers & Muffins,Breakfast Menu
10,2024/12/23,Mon,Singapore,Double Sausage Egg McMuffin® Meal,8.50,159599.45,Burgers & Muffins,Breakfast Menu
11,2024/12/23,Mon,Singapore,Sausage Egg McMuffin®,5.30,99514.95,Burgers & Muffins,Breakfast Menu
12,2024/12/23,Mon,Singapore,Sausage Egg McMuffin® Meal,7.10,133312.48,Burgers & Muffins,Breakfast Menu
13,2024/12/23,Mon,Singapore,Double Sausage McMuffin®,5.70,107025.51,Burgers & Muffins,Breakfast Menu
14,2024/12/23,Mon,Singapore,Double Sausage McMuffin® Meal,7.40,138945.40,Burgers & Muffins,Breakfast Menu
15,2024/12/23,Mon,Singapore,Scrambled Egg Burger with Sausage,5.50,103270.23,Burgers & Muffins,Breakfast Menu
16,2024/12/23,Mon,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,135190.12,Burgers & Muffins,Breakfast Menu
17,2024/12/23,Mon,Singapore,Scrambled Egg Burger with Chicken,5.50,103270.23,Burgers & Muffins,Breakfast Menu
18,2024/12/23,Mon,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,135190.12,Burgers & Muffins,Breakfast Menu
19,2024/12/23,Mon,Singapore,Double Filet-O-Fish®,8.15,153027.71,Burgers & Muffins,Breakfast Menu
20,2024/12/23,Mon,Singapore,Double Filet-O-Fish® Meal,10.00,187764.06,Burgers & Muffins,Breakfast Menu
21,2024/12/23,Mon,Singapore,Filet-O-Fish®,6.25,117352.54,Burgers & Muffins,Breakfast Menu
22,2024/12/23,Mon,Singapore,Filet-O-Fish® Meal,7.60,142700.69,Burgers & Muffins,Breakfast Menu
23,2024/12/23,Mon,Singapore,Chicken Muffin with Egg,5.20,97637.31,Burgers & Muffins,Breakfast Menu
24,2024/12/23,Mon,Singapore,Chicken Muffin with Egg Meal,7.00,131434.84,Burgers & Muffins,Breakfast Menu
25,2024/12/23,Mon,Singapore,Sausage McMuffin®,4.30,80738.55,Burgers & Muffins,Breakfast Menu
26,2024/12/23,Mon,Singapore,Sausage McMuffin® Meal,6.00,112658.44,Burgers & Muffins,Breakfast Menu
27,2024/12/23,Mon,Singapore,Chicken Muffin,4.30,80738.55,Burgers & Muffins,Breakfast Menu
28,2024/12/23,Mon,Singapore,Chicken Muffin Meal,6.00,112658.44,Burgers & Muffins,Breakfast Menu
29,2024/12/23,Mon,Singapore,Egg McMuffin®,5.20,97637.31,Burgers & Muffins,Breakfast Menu
30,2024/12/23,Mon,Singapore,Egg McMuffin® Meal,6.30,118291.36,Burgers & Muffins,Breakfast Menu
31,2024/12/23,Mon,Singapore,Belgian Waffles Platter,7.80,146455.97,Platters,Breakfast Menu
32,2024/12/23,Mon,Singapore,Belgian Waffles Platter Meal,9.00,168987.65,Platters,Breakfast Menu
33,2024/12/23,Mon,Singapore,Breakfast Deluxe™,8.15,153027.71,Platters,Breakfast Menu
34,2024/12/23,Mon,Singapore,Breakfast Deluxe™ Meal,9.60,180253.50,Platters,Breakfast Menu
35,2024/12/23,Mon,Singapore,Big Breakfast®,7.10,133312.48,Platters,Breakfast Menu
36,2024/12/23,Mon,Singapore,Big Breakfast® Meal,8.05,151150.07,Platters,Breakfast Menu
37,2024/12/23,Mon,Singapore,Hotcakes with Sausage,7.30,137067.76,Platters,Breakfast Menu
38,2024/12/23,Mon,Singapore,Hotcakes with Sausage Meal,8.95,168048.83,Platters,Breakfast Menu
39,2024/12/23,Mon,Singapore,Hotcakes,6.30,118291.36,Platters,Breakfast Menu
40,2024/12/23,Mon,Singapore,Hotcakes Meal,8.30,155844.17,Platters,Breakfast Menu
41,2024/12/23,Mon,Singapore,Breakfast Wrap Sausage,6.40,120169.00,Breakfast Wraps,Breakfast Menu
42,2024/12/23,Mon,Singapore,Breakfast Wrap Sausage Meal,8.20,153966.53,Breakfast Wraps,Breakfast Menu
43,2024/12/23,Mon,Singapore,Breakfast Wrap Chicken Ham,6.20,116413.72,Breakfast Wraps,Breakfast Menu
44,2024/12/23,Mon,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,150211.25,Breakfast Wraps,Breakfast Menu
45,2024/12/23,Mon,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,108903.15,Happy Meal® and Family Meals,Breakfast Menu
46,2024/12/23,Mon,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,108903.15,Happy Meal® and Family Meals,Breakfast Menu
47,2024/12/23,Mon,Singapore,Potato Pops,5.70,107025.51,"Sides, Pies & Desserts",Breakfast Menu
48,2024/12/23,Mon,Singapore,Maltesers® McFlurry®,4.10,76983.26,"Sides, Pies & Desserts",Breakfast Menu
49,2024/12/23,Mon,Singapore,Pineapple Twist Hot Fudge Sundae,2.95,55390.40,"Sides, Pies & Desserts",Breakfast Menu
50,2024/12/23,Mon,Singapore,Pineapple Twist Strawberry Sundae,2.95,55390.40,"Sides, Pies & Desserts",Breakfast Menu
51,2024/12/23,Mon,Singapore,Hash Brown,3.20,60084.50,"Sides, Pies & Desserts",Breakfast Menu
52,2024/12/23,Mon,Singapore,Apple Pie,1.90,35675.17,"Sides, Pies & Desserts",Breakfast Menu
53,2024/12/23,Mon,Singapore,Hot Fudge Sundae,2.90,54451.58,"Sides, Pies & Desserts",Breakfast Menu
54,2024/12/23,Mon,Singapore,Strawberry Sundae,2.90,54451.58,"Sides, Pies & Desserts",Breakfast Menu
55,2024/12/23,Mon,Singapore,OREO® McFlurry®,3.60,67595.06,"Sides, Pies & Desserts",Breakfast Menu
56,2024/12/23,Mon,Singapore,Mudpie McFlurry®,4.00,75105.62,"Sides, Pies & Desserts",Breakfast Menu
57,2024/12/23,Mon,Singapore,Strawberry Shortcake McFlurry®,4.00,75105.62,"Sides, Pies & Desserts",Breakfast Menu
58,2024/12/23,Mon,Singapore,Apple Slices,2.30,43185.73,"Sides, Pies & Desserts",Breakfast Menu
59,2024/12/23,Mon,Singapore,McCafé Iced Latte (No Sugar),4.70,88249.11,Drinks,Breakfast Menu
60,2024/12/23,Mon,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,88249.11,Drinks,Breakfast Menu
61,2024/12/23,Mon,Singapore,McCafé Latte,4.50,84493.83,Drinks,Breakfast Menu
62,2024/12/23,Mon,Singapore,McCafé Cappuccino,4.50,84493.83,Drinks,Breakfast Menu
63,2024/12/23,Mon,Singapore,McCafé Premium Roast Coffee Black,3.50,65717.42,Drinks,Breakfast Menu
64,2024/12/23,Mon,Singapore,McCafé Premium Roast Coffee with Milk,3.50,65717.42,Drinks,Breakfast Menu
65,2024/12/23,Mon,Singapore,Iced Milo® Small,4.50,84493.83,Drinks,Breakfast Menu
66,2024/12/23,Mon,Singapore,Iced Milo® Medium,4.70,88249.11,Drinks,Breakfast Menu
67,2024/12/23,Mon,Singapore,Hot Milo®,3.60,67595.06,Drinks,Breakfast Menu
68,2024/12/23,Mon,Singapore,Tea Black,3.50,65717.42,Drinks,Breakfast Menu
69,2024/12/23,Mon,Singapore,Tea with Milk,3.50,65717.42,Drinks,Breakfast Menu
70,2024/12/23,Mon,Singapore,Coke® Zero Sugar Small,3.50,65717.42,Drinks,Breakfast Menu
71,2024/12/23,Mon,Singapore,Coke® Zero Sugar Medium,4.20,78860.91,Drinks,Breakfast Menu
72,2024/12/23,Mon,Singapore,Coke® Zero Sugar Large,4.50,84493.83,Drinks,Breakfast Menu
73,2024/12/23,Mon,Singapore,Coke® Original Taste Less Sugar Small,3.50,65717.42,Drinks,Breakfast Menu
74,2024/12/23,Mon,Singapore,Coke® Original Taste Less Sugar Medium,4.20,78860.91,Drinks,Breakfast Menu
75,2024/12/23,Mon,Singapore,Coke® Original Taste Less Sugar Large,4.50,84493.83,Drinks,Breakfast Menu
76,2024/12/23,Mon,Singapore,Sprite® Small,3.50,65717.42,Drinks,Breakfast Menu
77,2024/12/23,Mon,Singapore,Sprite® Medium,4.20,78860.91,Drinks,Breakfast Menu
78,2024/12/23,Mon,Singapore,Sprite® Large,4.50,84493.83,Drinks,Breakfast Menu
79,2024/12/23,Mon,Singapore,Iced Lemon Tea Small,4.30,80738.55,Drinks,Breakfast Menu
80,2024/12/23,Mon,Singapore,Iced Lemon Tea Medium,4.55,85432.65,Drinks,Breakfast Menu
81,2024/12/23,Mon,Singapore,Iced Lemon Tea Large,4.75,89187.93,Drinks,Breakfast Menu
82,2024/12/23,Mon,Singapore,Jasmine Green Tea Small,4.30,80738.55,Drinks,Breakfast Menu
83,2024/12/23,Mon,Singapore,Jasmine Green Tea Medium,4.55,85432.65,Drinks,Breakfast Menu
84,2024/12/23,Mon,Singapore,Caramel Custard Frappé (S),5.25,98576.13,Drinks,Breakfast Menu
85,2024/12/23,Mon,Singapore,Caramel Custard Frappé (M),5.95,111719.62,Drinks,Breakfast Menu
86,2024/12/23,Mon,Singapore,Mocha Frappé  Small,4.75,89187.93,Drinks,Breakfast Menu
87,2024/12/23,Mon,Singapore,Mocha Frappé Medium,5.30,99514.95,Drinks,Breakfast Menu
88,2024/12/23,Mon,Singapore,Double Chocolate Frappé Small,4.75,89187.93,Drinks,Breakfast Menu
89,2024/12/23,Mon,Singapore,Double Chocolate Frappé Medium,5.30,99514.95,Drinks,Breakfast Menu
90,2024/12/23,Mon,Singapore,Caramel Frappé Small,4.75,89187.93,Drinks,Breakfast Menu
91,2024/12/23,Mon,Singapore,Caramel Frappé Medium,5.30,99514.95,Drinks,Breakfast Menu
92,2024/12/23,Mon,Singapore,Mocha Frappé  With Oreo® Small,5.25,98576.13,Drinks,Breakfast Menu
93,2024/12/23,Mon,Singapore,Mocha Frappé  With Oreo® Medium,5.80,108903.15,Drinks,Breakfast Menu
94,2024/12/23,Mon,Singapore,Caramel Frappé with Oreo Small,5.25,98576.13,Drinks,Breakfast Menu
95,2024/12/23,Mon,Singapore,Caramel Frappé With Oreo Medium,5.80,108903.15,Drinks,Breakfast Menu
96,2024/12/23,Mon,Singapore,Pure Orange Juice Small,4.60,86371.47,Drinks,Breakfast Menu
97,2024/12/23,Mon,Singapore,Oatside Chocolate Flavoured Oatmilk,3.20,60084.50,Drinks,Breakfast Menu
98,2024/12/23,Mon,Singapore,Oatside Original Flavoured Oatmilk,3.20,60084.50,Drinks,Breakfast Menu
99,2024/12/23,Mon,Singapore,Kiyo Grape Juice,2.50,46941.01,Drinks,Breakfast Menu
100,2024/12/23,Mon,Singapore,"Low-fat, High-Calcium Milk",3.35,62900.96,Drinks,Breakfast Menu
