,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/02/09,Sun,Singapore,Breakfast Deluxe,8.15,152219.62,What's New,Breakfast Menu
2,2025/02/09,Sun,Singapore,Breakfast Deluxe Meal,9.60,179301.64,What's New,Breakfast Menu
3,2025/02/09,Sun,Singapore,McMuffin Stack,7.90,147550.31,What's New,Breakfast Menu
4,2025/02/09,Sun,Singapore,McMuffin Stack Meal,9.70,181169.36,What's New,Breakfast Menu
5,2025/02/09,Sun,Singapore,Potato Pops,5.70,106460.35,What's New,Breakfast Menu
6,2025/02/09,Sun,Singapore,McMuffin Stack,7.90,147550.31,Burgers & Muffins,Breakfast Menu
7,2025/02/09,Sun,Singapore,McMuffin Stack Meal,9.70,181169.36,Burgers & Muffins,Breakfast Menu
8,2025/02/09,Sun,Singapore,Double Sausage Egg McMuffin®,6.70,125137.60,Burgers & Muffins,Breakfast Menu
9,2025/02/09,Sun,Singapore,Double Sausage Egg McMuffin® Meal,8.50,158756.66,Burgers & Muffins,Breakfast Menu
10,2025/02/09,Sun,Singapore,Sausage Egg McMuffin®,5.30,98989.45,Burgers & Muffins,Breakfast Menu
11,2025/02/09,Sun,Singapore,Sausage Egg McMuffin® Meal,7.10,132608.50,Burgers & Muffins,Breakfast Menu
12,2025/02/09,Sun,Singapore,Double Sausage McMuffin®,5.70,106460.35,Burgers & Muffins,Breakfast Menu
13,2025/02/09,Sun,Singapore,Double Sausage McMuffin® Meal,7.40,138211.68,Burgers & Muffins,Breakfast Menu
14,2025/02/09,Sun,Singapore,Scrambled Egg Burger with Sausage,5.50,102724.90,Burgers & Muffins,Breakfast Menu
15,2025/02/09,Sun,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,134476.23,Burgers & Muffins,Breakfast Menu
16,2025/02/09,Sun,Singapore,Scrambled Egg Burger with Chicken,5.50,102724.90,Burgers & Muffins,Breakfast Menu
17,2025/02/09,Sun,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,134476.23,Burgers & Muffins,Breakfast Menu
18,2025/02/09,Sun,Singapore,Double Filet-O-Fish®,8.15,152219.62,Burgers & Muffins,Breakfast Menu
19,2025/02/09,Sun,Singapore,Double Filet-O-Fish® Meal,10.00,186772.54,Burgers & Muffins,Breakfast Menu
20,2025/02/09,Sun,Singapore,Filet-O-Fish®,6.25,116732.84,Burgers & Muffins,Breakfast Menu
