,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/10/25,Fri,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,121511.16,What's New,Breakfast Menu
2,2024/10/25,Fri,Singapore,Sausage McMuffin® Meal,6.00,115724.92,What's New,Breakfast Menu
3,2024/10/25,Fri,Singapore,Chicken Muffin Meal,6.00,115724.92,What's New,Breakfast Menu
4,2024/10/25,Fri,Singapore,Egg McMuffin® Meal,6.30,121511.16,What's New,Breakfast Menu
5,2024/10/25,Fri,Singapore,2xVM: Chic Bacon Egg McMuffin EVM + SEB EVM,12.35,238200.45,What's New,Breakfast Menu
6,2024/10/25,Fri,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,121511.16,Value Meals,Breakfast Menu
7,2024/10/25,Fri,Singapore,Sausage McMuffin® Meal,6.00,115724.92,Value Meals,Breakfast Menu
8,2024/10/25,Fri,Singapore,Chicken Muffin Meal,6.00,115724.92,Value Meals,Breakfast Menu
9,2024/10/25,Fri,Singapore,Egg McMuffin® Meal,6.30,121511.16,Value Meals,Breakfast Menu
10,2024/10/25,Fri,Singapore,Sausage Egg McMuffin® Meal,7.10,136941.15,Value Meals,Breakfast Menu
11,2024/10/25,Fri,Singapore,Breakfast Wrap Sausage Meal,8.20,158157.39,Value Meals,Breakfast Menu
12,2024/10/25,Fri,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,154299.89,Value Meals,Breakfast Menu
13,2024/10/25,Fri,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,138869.90,Value Meals,Breakfast Menu
14,2024/10/25,Fri,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,138869.90,Value Meals,Breakfast Menu
15,2024/10/25,Fri,Singapore,Double Sausage McMuffin® Meal,7.40,142727.40,Value Meals,Breakfast Menu
16,2024/10/25,Fri,Singapore,Double Sausage Egg McMuffin® Meal,8.50,163943.63,Value Meals,Breakfast Menu
17,2024/10/25,Fri,Singapore,Chicken Muffin with Egg Meal,7.00,135012.40,Value Meals,Breakfast Menu
18,2024/10/25,Fri,Singapore,Breakfast Deluxe™ Meal,9.60,185159.87,Value Meals,Breakfast Menu
19,2024/10/25,Fri,Singapore,Big Breakfast® Meal,8.05,155264.26,Value Meals,Breakfast Menu
20,2024/10/25,Fri,Singapore,Hotcakes™ Meal,8.30,160086.13,Value Meals,Breakfast Menu
21,2024/10/25,Fri,Singapore,Hotcakes™ with Sausage Meal,8.95,172623.00,Value Meals,Breakfast Menu
22,2024/10/25,Fri,Singapore,Filet-O-Fish® Meal,7.60,146584.89,Value Meals,Breakfast Menu
23,2024/10/25,Fri,Singapore,Double Filet-O-Fish® Meal,10.00,192874.86,Value Meals,Breakfast Menu
24,2024/10/25,Fri,Singapore,Double Sausage Egg McMuffin® Meal,8.50,163943.63,Fan Favourites,Breakfast Menu
25,2024/10/25,Fri,Singapore,Double Sausage McMuffin® Meal,7.40,142727.40,Fan Favourites,Breakfast Menu
26,2024/10/25,Fri,Singapore,Fam Meal: Breakfast Deluxe Meal + Sausage McMuffin® with Egg Meal + Hotcakes Happy Meal®,22.20,428182.19,Happy Meal® and Family Meals,Breakfast Menu
27,2024/10/25,Fri,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,111867.42,Happy Meal® and Family Meals,Breakfast Menu
28,2024/10/25,Fri,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,111867.42,Happy Meal® and Family Meals,Breakfast Menu
29,2024/10/25,Fri,Singapore,Chicken Bacon and Egg McMuffin®,5.20,100294.93,Ala Carte,Breakfast Menu
30,2024/10/25,Fri,Singapore,Sausage McMuffin®,4.30,82936.19,Ala Carte,Breakfast Menu
31,2024/10/25,Fri,Singapore,Chicken Muffin,4.30,82936.19,Ala Carte,Breakfast Menu
32,2024/10/25,Fri,Singapore,Egg McMuffin®,5.20,100294.93,Ala Carte,Breakfast Menu
33,2024/10/25,Fri,Singapore,Sausage Egg McMuffin®,5.30,102223.68,Ala Carte,Breakfast Menu
34,2024/10/25,Fri,Singapore,Breakfast Wrap Sausage,6.40,123439.91,Ala Carte,Breakfast Menu
35,2024/10/25,Fri,Singapore,Breakfast Wrap Chicken Ham,6.20,119582.41,Ala Carte,Breakfast Menu
