,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/10/25,Fri,Singapore,Samurai Beef Burger® Special,10.00,192805.87,What's New,Regular Menu
2,2024/10/25,Fri,Singapore,Samurai Chicken Burger® Special,10.00,192805.87,What's New,Regular Menu
3,2024/10/25,Fri,Singapore,Tamago Samurai Beef Burger® Meal,9.45,182201.55,What's New,Regular Menu
4,2024/10/25,Fri,Singapore,Tamago Samurai Chicken Burger® Meal,9.45,182201.55,What's New,Regular Menu
5,2024/10/25,Fri,Singapore,Double Samurai Beef Burger® Upsized Meal,11.65,224618.84,What's New,Regular Menu
6,2024/10/25,Fri,Singapore,Double Samurai Chicken Burger® Upsized Meal,11.65,224618.84,What's New,Regular Menu
7,2024/10/25,Fri,Singapore,2xVM: Samurai Upsized Meal (Beef/Chicken),19.30,372115.33,What's New,Regular Menu
8,2024/10/25,Fri,Singapore,Seaweed McShaker™ Fries (L),4.90,94474.88,What's New,Regular Menu
9,2024/10/25,Fri,Singapore,Pineapple Twist Strawberry Sundae,2.95,56877.73,What's New,Regular Menu
10,2024/10/25,Fri,Singapore,Pineapple Twist OREO® McFlurry®,3.90,75194.29,What's New,Regular Menu
11,2024/10/25,Fri,Singapore,McSpicy® Upsized Meal + Apple Pie,12.00,231367.04,Value Deals for One,Regular Menu
12,2024/10/25,Fri,Singapore,McSpicy® Upsized Meal + Chicken McNuggets® (4pc),12.00,231367.04,Value Deals for One,Regular Menu
13,2024/10/25,Fri,Singapore,Double Filet-O-Fish® Upsized Meal + Apple Pie,12.00,231367.04,Value Deals for One,Regular Menu
14,2024/10/25,Fri,Singapore,Double Filet-O-Fish® Upsized Meal + Chicken McNuggets® (4pc),12.00,231367.04,Value Deals for One,Regular Menu
15,2024/10/25,Fri,Singapore,Quarter Pounder® with Cheese Upsized Meal + Apple Pie,12.00,231367.04,Value Deals for One,Regular Menu
16,2024/10/25,Fri,Singapore,Quarter Pounder® with Cheese Upsized Meal + Chicken McNuggets® (4pc),12.00,231367.04,Value Deals for One,Regular Menu
17,2024/10/25,Fri,Singapore,Samurai Beef Burger® Special,10.00,192805.87,Upsized Value Meals,Regular Menu
18,2024/10/25,Fri,Singapore,Samurai Chicken Burger® Special,10.00,192805.87,Upsized Value Meals,Regular Menu
19,2024/10/25,Fri,Singapore,Tamago Samurai Beef Burger® Upsized Meal,10.65,205338.25,Upsized Value Meals,Regular Menu
20,2024/10/25,Fri,Singapore,Tamago Samurai Chicken Burger® Upsized Meal,10.65,205338.25,Upsized Value Meals,Regular Menu
21,2024/10/25,Fri,Singapore,Double Samurai Beef Burger® Upsized Meal,11.65,224618.84,Upsized Value Meals,Regular Menu
22,2024/10/25,Fri,Singapore,Double Samurai Chicken Burger® Upsized Meal,11.65,224618.84,Upsized Value Meals,Regular Menu
23,2024/10/25,Fri,Singapore,Samurai Beef Burger® Upsized Meal,9.65,186057.66,Upsized Value Meals,Regular Menu
24,2024/10/25,Fri,Singapore,Samurai Chicken Burger® Upsized Meal,9.65,186057.66,Upsized Value Meals,Regular Menu
25,2024/10/25,Fri,Singapore,McSpicy® Upsized Meal,10.95,211122.43,Upsized Value Meals,Regular Menu
26,2024/10/25,Fri,Singapore,McSpicy® with Cheese Upsized Meal,12.25,236187.19,Upsized Value Meals,Regular Menu
27,2024/10/25,Fri,Singapore,Double McSpicy® with Cheese Upsized Meal,13.45,259323.90,Upsized Value Meals,Regular Menu
28,2024/10/25,Fri,Singapore,Double McSpicy® Upsized Meal,12.15,234259.13,Upsized Value Meals,Regular Menu
29,2024/10/25,Fri,Singapore,Chicken McCrispy® (2pc) Signature Upsized Meal,11.45,220762.72,Upsized Value Meals,Regular Menu
30,2024/10/25,Fri,Singapore,Chicken McCrispy® (2pc) Spicy Upsized Meal,11.45,220762.72,Upsized Value Meals,Regular Menu
31,2024/10/25,Fri,Singapore,McChicken® with Cheese Upsized Meal,9.95,191841.84,Upsized Value Meals,Regular Menu
32,2024/10/25,Fri,Singapore,Quarter Pounder® with Cheese Upsized Meal,11.35,218834.66,Upsized Value Meals,Regular Menu
33,2024/10/25,Fri,Singapore,Dbl Quarter Pounder® with Cheese Upsized Meal,13.00,250647.63,Upsized Value Meals,Regular Menu
34,2024/10/25,Fri,Singapore,McNuggets® (9pc) Upsized Meal,11.10,214014.52,Upsized Value Meals,Regular Menu
35,2024/10/25,Fri,Singapore,McNuggets® (6pc) Upsized Meal,9.60,185093.64,Upsized Value Meals,Regular Menu
36,2024/10/25,Fri,Singapore,Big Mac® Upsized Meal,11.35,218834.66,Upsized Value Meals,Regular Menu
37,2024/10/25,Fri,Singapore,Buttermilk Crispy Chicken Upsized Meal,12.45,240043.31,Upsized Value Meals,Regular Menu
38,2024/10/25,Fri,Singapore,Double Cheeseburger Upsized Meal,9.50,183165.58,Upsized Value Meals,Regular Menu
39,2024/10/25,Fri,Singapore,Filet-O-Fish® Upsized Meal,8.65,166777.08,Upsized Value Meals,Regular Menu
40,2024/10/25,Fri,Singapore,McChicken® Upsized Meal,8.65,166777.08,Upsized Value Meals,Regular Menu
41,2024/10/25,Fri,Singapore,Double Filet-O-Fish® Upsized Meal,11.40,219798.69,Upsized Value Meals,Regular Menu
42,2024/10/25,Fri,Singapore,McWings® (4pc) Upsized Meal,9.35,180273.49,Upsized Value Meals,Regular Menu
43,2024/10/25,Fri,Singapore,Grilled Chicken McWrap® Upsized Meal,10.65,205338.25,Upsized Value Meals,Regular Menu
44,2024/10/25,Fri,Singapore,Tamago Samurai Beef Burger® Meal,9.45,182201.55,Value Meals,Regular Menu
45,2024/10/25,Fri,Singapore,Tamago Samurai Chicken Burger® Meal,9.45,182201.55,Value Meals,Regular Menu
46,2024/10/25,Fri,Singapore,Double Samurai Beef Burger® Meal,10.45,201482.13,Value Meals,Regular Menu
47,2024/10/25,Fri,Singapore,Double Samurai Chicken Burger® Meal,10.45,201482.13,Value Meals,Regular Menu
