,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2024/11/08,Fri,Singapore,Breakfast Bagel Smoked Chicken Ham Meal,7.70,147064.13,What's New,Breakfast Menu
2,2024/11/08,Fri,Singapore,Breakfast Bagel Sausage Meal,7.70,147064.13,What's New,Breakfast Menu
3,2024/11/08,Fri,Singapore,Breakfast Bagel Meal,6.85,130829.78,What's New,Breakfast Menu
4,2024/11/08,Fri,Singapore,Breakfast Bagel (Saus/Ham) + Breakfast Deluxe™,16.30,311317.58,What's New,Breakfast Menu
5,2024/11/08,Fri,Singapore,Breakfast Bagel Smoked Chicken Ham Meal,7.70,147064.13,Value Meals,Breakfast Menu
6,2024/11/08,Fri,Singapore,Breakfast Bagel Sausage Meal,7.70,147064.13,Value Meals,Breakfast Menu
7,2024/11/08,Fri,Singapore,Breakfast Bagel Meal,6.85,130829.78,Value Meals,Breakfast Menu
8,2024/11/08,Fri,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,120325.20,Value Meals,Breakfast Menu
9,2024/11/08,Fri,Singapore,Sausage McMuffin® Meal,6.00,114595.43,Value Meals,Breakfast Menu
10,2024/11/08,Fri,Singapore,Chicken Muffin Meal,6.00,114595.43,Value Meals,Breakfast Menu
11,2024/11/08,Fri,Singapore,Egg McMuffin® Meal,6.30,120325.20,Value Meals,Breakfast Menu
12,2024/11/08,Fri,Singapore,Sausage Egg McMuffin® Meal,7.10,135604.59,Value Meals,Breakfast Menu
13,2024/11/08,Fri,Singapore,Breakfast Wrap Sausage Meal,8.20,156613.75,Value Meals,Breakfast Menu
14,2024/11/08,Fri,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,152793.90,Value Meals,Breakfast Menu
15,2024/11/08,Fri,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,137514.51,Value Meals,Breakfast Menu
16,2024/11/08,Fri,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,137514.51,Value Meals,Breakfast Menu
17,2024/11/08,Fri,Singapore,Double Sausage McMuffin® Meal,7.40,141334.36,Value Meals,Breakfast Menu
18,2024/11/08,Fri,Singapore,Double Sausage Egg McMuffin® Meal,8.50,162343.52,Value Meals,Breakfast Menu
19,2024/11/08,Fri,Singapore,Chicken Muffin with Egg Meal,7.00,133694.67,Value Meals,Breakfast Menu
20,2024/11/08,Fri,Singapore,Breakfast Deluxe™ Meal,9.60,183352.68,Value Meals,Breakfast Menu
21,2024/11/08,Fri,Singapore,Big Breakfast® Meal,8.05,153748.87,Value Meals,Breakfast Menu
22,2024/11/08,Fri,Singapore,Hotcakes™ Meal,8.30,158523.68,Value Meals,Breakfast Menu
23,2024/11/08,Fri,Singapore,Hotcakes™ with Sausage Meal,8.95,170938.18,Value Meals,Breakfast Menu
24,2024/11/08,Fri,Singapore,Filet-O-Fish® Meal,7.60,145154.21,Value Meals,Breakfast Menu
25,2024/11/08,Fri,Singapore,Double Filet-O-Fish® Meal,10.00,190992.38,Value Meals,Breakfast Menu
26,2024/11/08,Fri,Singapore,Double Sausage Egg McMuffin® Meal,8.50,162343.52,Fan Favourites,Breakfast Menu
27,2024/11/08,Fri,Singapore,Double Sausage McMuffin® Meal,7.40,141334.36,Fan Favourites,Breakfast Menu
28,2024/11/08,Fri,Singapore,Breakfast Bagel (Saus/Ham) + Breakfast Deluxe™,16.30,311317.58,Happy Meal® and Family Meals,Breakfast Menu
29,2024/11/08,Fri,Singapore,Fam Meal: Breakfast Deluxe Meal + Sausage McMuffin® with Egg Meal + Hotcakes Happy Meal®,22.20,424003.08,Happy Meal® and Family Meals,Breakfast Menu
30,2024/11/08,Fri,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,110775.58,Happy Meal® and Family Meals,Breakfast Menu
31,2024/11/08,Fri,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,110775.58,Happy Meal® and Family Meals,Breakfast Menu
32,2024/11/08,Fri,Singapore,Breakfast Bagel Smoked Chicken Ham,5.80,110775.58,Ala Carte,Breakfast Menu
