,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/01/01,Wed,Singapore,Belgian Waffles Platter,7.80,145814.19,What's New,Breakfast Menu
2,2025/01/01,Wed,Singapore,Belgian Waffles Platter Meal,9.00,168247.14,What's New,Breakfast Menu
3,2025/01/01,Wed,Singapore,2xVM: Belgian Waffles Platter EVM + SME EVM,15.75,294432.50,What's New,Breakfast Menu
4,2025/01/01,Wed,Singapore,2xVM: Belgian Waffles Platter EVM + CME EVM,15.65,292563.09,What's New,Breakfast Menu
5,2025/01/01,Wed,Singapore,Chicken Bacon and Egg McMuffin®,5.20,97209.46,Burgers & Muffins,Breakfast Menu
6,2025/01/01,Wed,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117773.00,Burgers & Muffins,Breakfast Menu
7,2025/01/01,Wed,Singapore,Double Sausage Egg McMuffin®,6.70,125250.65,Burgers & Muffins,Breakfast Menu
8,2025/01/01,Wed,Singapore,Double Sausage Egg McMuffin® Meal,8.50,158900.08,Burgers & Muffins,Breakfast Menu
9,2025/01/01,Wed,Singapore,Sausage Egg McMuffin®,5.30,99078.87,Burgers & Muffins,Breakfast Menu
10,2025/01/01,Wed,Singapore,Sausage Egg McMuffin® Meal,7.10,132728.30,Burgers & Muffins,Breakfast Menu
11,2025/01/01,Wed,Singapore,Double Sausage McMuffin®,5.70,106556.52,Burgers & Muffins,Breakfast Menu
12,2025/01/01,Wed,Singapore,Double Sausage McMuffin® Meal,7.40,138336.54,Burgers & Muffins,Breakfast Menu
13,2025/01/01,Wed,Singapore,Scrambled Egg Burger with Sausage,5.50,102817.70,Burgers & Muffins,Breakfast Menu
14,2025/01/01,Wed,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,134597.71,Burgers & Muffins,Breakfast Menu
15,2025/01/01,Wed,Singapore,Scrambled Egg Burger with Chicken,5.50,102817.70,Burgers & Muffins,Breakfast Menu
16,2025/01/01,Wed,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,134597.71,Burgers & Muffins,Breakfast Menu
17,2025/01/01,Wed,Singapore,Double Filet-O-Fish®,8.15,152357.14,Burgers & Muffins,Breakfast Menu
18,2025/01/01,Wed,Singapore,Double Filet-O-Fish® Meal,10.00,186941.27,Burgers & Muffins,Breakfast Menu
19,2025/01/01,Wed,Singapore,Filet-O-Fish®,6.25,116838.29,Burgers & Muffins,Breakfast Menu
20,2025/01/01,Wed,Singapore,Filet-O-Fish® Meal,7.60,142075.37,Burgers & Muffins,Breakfast Menu
21,2025/01/01,Wed,Singapore,Chicken Muffin with Egg,5.20,97209.46,Burgers & Muffins,Breakfast Menu
22,2025/01/01,Wed,Singapore,Chicken Muffin with Egg Meal,7.00,130858.89,Burgers & Muffins,Breakfast Menu
23,2025/01/01,Wed,Singapore,Sausage McMuffin®,4.30,80384.75,Burgers & Muffins,Breakfast Menu
