,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/01/26,Sun,Singapore,Prosperity Waffles Platter,8.65,161190.08,What's New,Breakfast Menu
2,2025/01/26,Sun,Singapore,Prosperity Waffles Platter Meal,10.30,191937.32,What's New,Breakfast Menu
3,2025/01/26,Sun,Singapore,McMuffin Stack,7.90,147214.06,What's New,Breakfast Menu
4,2025/01/26,Sun,Singapore,McMuffin Stack Meal,9.70,180756.50,What's New,Breakfast Menu
5,2025/01/26,Sun,Singapore,McMuffin Stack,7.90,147214.06,Burgers & Muffins,Breakfast Menu
6,2025/01/26,Sun,Singapore,McMuffin Stack Meal,9.70,180756.50,Burgers & Muffins,Breakfast Menu
7,2025/01/26,Sun,Singapore,Double Sausage Egg McMuffin®,6.70,124852.43,Burgers & Muffins,Breakfast Menu
8,2025/01/26,Sun,Singapore,Double Sausage Egg McMuffin® Meal,8.50,158394.87,Burgers & Muffins,Breakfast Menu
9,2025/01/26,Sun,Singapore,Sausage Egg McMuffin®,5.30,98763.86,Burgers & Muffins,Breakfast Menu
10,2025/01/26,Sun,Singapore,Sausage Egg McMuffin® Meal,7.10,132306.31,Burgers & Muffins,Breakfast Menu
11,2025/01/26,Sun,Singapore,Double Sausage McMuffin®,5.70,106217.74,Burgers & Muffins,Breakfast Menu
12,2025/01/26,Sun,Singapore,Double Sausage McMuffin® Meal,7.40,137896.71,Burgers & Muffins,Breakfast Menu
13,2025/01/26,Sun,Singapore,Scrambled Egg Burger with Sausage,5.50,102490.80,Burgers & Muffins,Breakfast Menu
14,2025/01/26,Sun,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,134169.78,Burgers & Muffins,Breakfast Menu
15,2025/01/26,Sun,Singapore,Scrambled Egg Burger with Chicken,5.50,102490.80,Burgers & Muffins,Breakfast Menu
16,2025/01/26,Sun,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,134169.78,Burgers & Muffins,Breakfast Menu
17,2025/01/26,Sun,Singapore,Double Filet-O-Fish®,8.15,151872.73,Burgers & Muffins,Breakfast Menu
18,2025/01/26,Sun,Singapore,Double Filet-O-Fish® Meal,10.00,186346.91,Burgers & Muffins,Breakfast Menu
19,2025/01/26,Sun,Singapore,Filet-O-Fish®,6.25,116466.82,Burgers & Muffins,Breakfast Menu
20,2025/01/26,Sun,Singapore,Filet-O-Fish® Meal,7.60,141623.65,Burgers & Muffins,Breakfast Menu
21,2025/01/26,Sun,Singapore,Chicken Muffin with Egg,5.20,96900.39,Burgers & Muffins,Breakfast Menu
22,2025/01/26,Sun,Singapore,Chicken Muffin with Egg Meal,7.00,130442.84,Burgers & Muffins,Breakfast Menu
23,2025/01/26,Sun,Singapore,Chicken Bacon and Egg McMuffin®,5.20,96900.39,Burgers & Muffins,Breakfast Menu
24,2025/01/26,Sun,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117398.55,Burgers & Muffins,Breakfast Menu
25,2025/01/26,Sun,Singapore,Sausage McMuffin®,4.30,80129.17,Burgers & Muffins,Breakfast Menu
26,2025/01/26,Sun,Singapore,Sausage McMuffin® Meal,6.00,111808.15,Burgers & Muffins,Breakfast Menu
27,2025/01/26,Sun,Singapore,Chicken Muffin,4.30,80129.17,Burgers & Muffins,Breakfast Menu
28,2025/01/26,Sun,Singapore,Chicken Muffin Meal,6.00,111808.15,Burgers & Muffins,Breakfast Menu
29,2025/01/26,Sun,Singapore,Egg McMuffin®,5.20,96900.39,Burgers & Muffins,Breakfast Menu
30,2025/01/26,Sun,Singapore,Egg McMuffin® Meal,6.30,117398.55,Burgers & Muffins,Breakfast Menu
31,2025/01/26,Sun,Singapore,Prosperity Waffles Platter,8.65,161190.08,Platters,Breakfast Menu
32,2025/01/26,Sun,Singapore,Prosperity Waffles Platter Meal,10.30,191937.32,Platters,Breakfast Menu
33,2025/01/26,Sun,Singapore,Breakfast Deluxe,8.15,151872.73,Platters,Breakfast Menu
34,2025/01/26,Sun,Singapore,Breakfast Deluxe Meal,9.60,178893.03,Platters,Breakfast Menu
35,2025/01/26,Sun,Singapore,Big Breakfast®,7.10,132306.31,Platters,Breakfast Menu
36,2025/01/26,Sun,Singapore,Big Breakfast® Meal,8.05,150009.26,Platters,Breakfast Menu
37,2025/01/26,Sun,Singapore,Hotcakes with Sausage,7.30,136033.24,Platters,Breakfast Menu
38,2025/01/26,Sun,Singapore,Hotcakes with Sausage Meal,8.95,166780.48,Platters,Breakfast Menu
39,2025/01/26,Sun,Singapore,Hotcakes,6.30,117398.55,Platters,Breakfast Menu
40,2025/01/26,Sun,Singapore,Hotcakes Meal,8.30,154667.94,Platters,Breakfast Menu
41,2025/01/26,Sun,Singapore,Breakfast Wrap Sausage,6.40,119262.02,Breakfast Wraps,Breakfast Menu
42,2025/01/26,Sun,Singapore,Breakfast Wrap Sausage Meal,8.20,152804.47,Breakfast Wraps,Breakfast Menu
43,2025/01/26,Sun,Singapore,Breakfast Wrap Chicken Ham,6.20,115535.08,Breakfast Wraps,Breakfast Menu
44,2025/01/26,Sun,Singapore,Breakfast Wrap Chicken Ham Meal,8.00,149077.53,Breakfast Wraps,Breakfast Menu
45,2025/01/26,Sun,Singapore,Chicken McNuggets® (20pc),14.95,278588.63,McNuggets®,Breakfast Menu
46,2025/01/26,Sun,Singapore,Chicken McNuggets® (9pc),7.80,145350.59,McNuggets®,Breakfast Menu
47,2025/01/26,Sun,Singapore,Chicken McNuggets® (6pc),6.35,118330.29,McNuggets®,Breakfast Menu
48,2025/01/26,Sun,Singapore,Scrambled Egg Burger Junior Happy Meal®,5.80,108081.21,Happy Meal® and Family Meals,Breakfast Menu
49,2025/01/26,Sun,Singapore,Breakfast Hotcakes (2pc) Happy Meal®,5.80,108081.21,Happy Meal® and Family Meals,Breakfast Menu
50,2025/01/26,Sun,Singapore,Hash Brown,3.20,59631.01,"Sides, Pies & Desserts",Breakfast Menu
51,2025/01/26,Sun,Singapore,Apple Pie,1.90,35405.91,"Sides, Pies & Desserts",Breakfast Menu
52,2025/01/26,Sun,Singapore,Apple Slices,2.30,42859.79,"Sides, Pies & Desserts",Breakfast Menu
53,2025/01/26,Sun,Singapore,McCafé Iced Latte (No Sugar),4.70,87583.05,Drinks,Breakfast Menu
54,2025/01/26,Sun,Singapore,McCafé Iced Latte (With Sugar Syrup),4.70,87583.05,Drinks,Breakfast Menu
55,2025/01/26,Sun,Singapore,McCafé Latte,4.50,83856.11,Drinks,Breakfast Menu
56,2025/01/26,Sun,Singapore,McCafé Cappuccino,4.50,83856.11,Drinks,Breakfast Menu
57,2025/01/26,Sun,Singapore,McCafé Premium Roast Coffee Black,3.50,65221.42,Drinks,Breakfast Menu
58,2025/01/26,Sun,Singapore,McCafé Premium Roast Coffee with Milk,3.50,65221.42,Drinks,Breakfast Menu
59,2025/01/26,Sun,Singapore,Iced Milo® Small,4.50,83856.11,Drinks,Breakfast Menu
60,2025/01/26,Sun,Singapore,Iced Milo® Medium,4.70,87583.05,Drinks,Breakfast Menu
61,2025/01/26,Sun,Singapore,Tea Black,3.50,65221.42,Drinks,Breakfast Menu
62,2025/01/26,Sun,Singapore,Tea with Milk,3.50,65221.42,Drinks,Breakfast Menu
