,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/02/25,Tue,Singapore,Sausage McGriddles® Stack,8.00,152420.58,What's New,Breakfast Menu
2,2025/02/25,Tue,Singapore,Sausage McGriddles® Stack Meal,9.00,171473.16,What's New,Breakfast Menu
3,2025/02/25,Tue,Singapore,Sausage McGriddles® with Egg,6.70,127652.24,What's New,Breakfast Menu
4,2025/02/25,Tue,Singapore,Sausage McGriddles® with Egg x MILO® Special,8.90,169567.90,What's New,Breakfast Menu
5,2025/02/25,Tue,Singapore,Sausage McGriddles® with Egg Meal,7.90,150515.33,What's New,Breakfast Menu
6,2025/02/25,Tue,Singapore,Chicken McGriddles® with Egg,6.70,127652.24,What's New,Breakfast Menu
7,2025/02/25,Tue,Singapore,Chicken McGriddles® with Egg x MILO® Special,8.90,169567.90,What's New,Breakfast Menu
8,2025/02/25,Tue,Singapore,Chicken McGriddles® with Egg Meal,7.90,150515.33,What's New,Breakfast Menu
9,2025/02/25,Tue,Singapore,Sausage McGriddles®,5.80,110504.92,What's New,Breakfast Menu
10,2025/02/25,Tue,Singapore,Sausage McGriddles® x MILO® Special,8.00,152420.58,What's New,Breakfast Menu
11,2025/02/25,Tue,Singapore,Sausage McGriddles® Meal,7.00,133368.01,What's New,Breakfast Menu
12,2025/02/25,Tue,Singapore,Potato Pops,5.70,108599.67,What's New,Breakfast Menu
13,2025/02/25,Tue,Singapore,Ovaltine® McFlurry®,4.10,78115.55,What's New,Breakfast Menu
14,2025/02/25,Tue,Singapore,Sausage McGriddles® Stack,8.00,152420.58,Burgers & Muffins,Breakfast Menu
15,2025/02/25,Tue,Singapore,Sausage McGriddles® Stack x MILO® Special,10.00,190525.73,Burgers & Muffins,Breakfast Menu
16,2025/02/25,Tue,Singapore,Sausage McGriddles® Stack Meal,9.00,171473.16,Burgers & Muffins,Breakfast Menu
17,2025/02/25,Tue,Singapore,Sausage McGriddles® with Egg,6.70,127652.24,Burgers & Muffins,Breakfast Menu
18,2025/02/25,Tue,Singapore,Sausage McGriddles® with Egg x MILO® Special,8.90,169567.90,Burgers & Muffins,Breakfast Menu
19,2025/02/25,Tue,Singapore,Sausage McGriddles® with Egg Meal,7.90,150515.33,Burgers & Muffins,Breakfast Menu
20,2025/02/25,Tue,Singapore,Chicken McGriddles® with Egg,6.70,127652.24,Burgers & Muffins,Breakfast Menu
21,2025/02/25,Tue,Singapore,Chicken McGriddles® with Egg x MILO® Special,8.90,169567.90,Burgers & Muffins,Breakfast Menu
22,2025/02/25,Tue,Singapore,Chicken McGriddles® with Egg Meal,7.90,150515.33,Burgers & Muffins,Breakfast Menu
23,2025/02/25,Tue,Singapore,Sausage McGriddles®,5.80,110504.92,Burgers & Muffins,Breakfast Menu
24,2025/02/25,Tue,Singapore,Sausage McGriddles® x MILO® Special,8.00,152420.58,Burgers & Muffins,Breakfast Menu
25,2025/02/25,Tue,Singapore,Sausage McGriddles® Meal,7.00,133368.01,Burgers & Muffins,Breakfast Menu
26,2025/02/25,Tue,Singapore,Double Sausage Egg McMuffin®,6.70,127652.24,Burgers & Muffins,Breakfast Menu
27,2025/02/25,Tue,Singapore,Double Sausage Egg McMuffin® Meal,8.50,161946.87,Burgers & Muffins,Breakfast Menu
