,Date,Day,Territory,Menu Item,Price (SGD),Price (VND),Category,Menu
1,2025/01/03,Fri,Singapore,Chicken Bacon and Egg McMuffin®,5.20,96987.06,What's New,Breakfast Menu
2,2025/01/03,Fri,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117503.55,What's New,Breakfast Menu
3,2025/01/03,Fri,Singapore,Sausage McMuffin®,4.30,80200.84,What's New,Breakfast Menu
4,2025/01/03,Fri,Singapore,Sausage McMuffin® Meal,6.00,111908.14,What's New,Breakfast Menu
5,2025/01/03,Fri,Singapore,Chicken Muffin,4.30,80200.84,What's New,Breakfast Menu
6,2025/01/03,Fri,Singapore,Chicken Muffin Meal,6.00,111908.14,What's New,Breakfast Menu
7,2025/01/03,Fri,Singapore,Egg McMuffin®,5.20,96987.06,What's New,Breakfast Menu
8,2025/01/03,Fri,Singapore,Egg McMuffin® Meal,6.30,117503.55,What's New,Breakfast Menu
9,2025/01/03,Fri,Singapore,2xVM: Chic Bacon Egg McMuffin EVM + SEB EVM,12.35,230344.26,What's New,Breakfast Menu
10,2025/01/03,Fri,Singapore,Chicken Bacon and Egg McMuffin®,5.20,96987.06,Burgers & Muffins,Breakfast Menu
11,2025/01/03,Fri,Singapore,Chicken Bacon and Egg McMuffin® Meal,6.30,117503.55,Burgers & Muffins,Breakfast Menu
12,2025/01/03,Fri,Singapore,Double Sausage Egg McMuffin®,6.70,124964.09,Burgers & Muffins,Breakfast Menu
13,2025/01/03,Fri,Singapore,Double Sausage Egg McMuffin® Meal,8.50,158536.53,Burgers & Muffins,Breakfast Menu
14,2025/01/03,Fri,Singapore,Sausage Egg McMuffin®,5.30,98852.19,Burgers & Muffins,Breakfast Menu
15,2025/01/03,Fri,Singapore,Sausage Egg McMuffin® Meal,7.10,132424.63,Burgers & Muffins,Breakfast Menu
16,2025/01/03,Fri,Singapore,Double Sausage McMuffin®,5.70,106312.73,Burgers & Muffins,Breakfast Menu
17,2025/01/03,Fri,Singapore,Double Sausage McMuffin® Meal,7.40,138020.04,Burgers & Muffins,Breakfast Menu
18,2025/01/03,Fri,Singapore,Scrambled Egg Burger with Sausage,5.50,102582.46,Burgers & Muffins,Breakfast Menu
19,2025/01/03,Fri,Singapore,Scrambled Egg Burger with Sausage Meal,7.20,134289.77,Burgers & Muffins,Breakfast Menu
20,2025/01/03,Fri,Singapore,Scrambled Egg Burger with Chicken,5.50,102582.46,Burgers & Muffins,Breakfast Menu
21,2025/01/03,Fri,Singapore,Scrambled Egg Burger with Chicken Meal,7.20,134289.77,Burgers & Muffins,Breakfast Menu
22,2025/01/03,Fri,Singapore,Double Filet-O-Fish®,8.15,152008.56,Burgers & Muffins,Breakfast Menu
23,2025/01/03,Fri,Singapore,Double Filet-O-Fish® Meal,10.00,186513.57,Burgers & Muffins,Breakfast Menu
24,2025/01/03,Fri,Singapore,Filet-O-Fish®,6.25,116570.98,Burgers & Muffins,Breakfast Menu
25,2025/01/03,Fri,Singapore,Filet-O-Fish® Meal,7.60,141750.31,Burgers & Muffins,Breakfast Menu
26,2025/01/03,Fri,Singapore,Chicken Muffin with Egg,5.20,96987.06,Burgers & Muffins,Breakfast Menu
27,2025/01/03,Fri,Singapore,Chicken Muffin with Egg Meal,7.00,130559.50,Burgers & Muffins,Breakfast Menu
28,2025/01/03,Fri,Singapore,Sausage McMuffin®,4.30,80200.84,Burgers & Muffins,Breakfast Menu
29,2025/01/03,Fri,Singapore,Sausage McMuffin® Meal,6.00,111908.14,Burgers & Muffins,Breakfast Menu
30,2025/01/03,Fri,Singapore,Chicken Muffin,4.30,80200.84,Burgers & Muffins,Breakfast Menu
31,2025/01/03,Fri,Singapore,Chicken Muffin Meal,6.00,111908.14,Burgers & Muffins,Breakfast Menu
32,2025/01/03,Fri,Singapore,Egg McMuffin®,5.20,96987.06,Burgers & Muffins,Breakfast Menu
33,2025/01/03,Fri,Singapore,Egg McMuffin® Meal,6.30,117503.55,Burgers & Muffins,Breakfast Menu
34,2025/01/03,Fri,Singapore,Breakfast Deluxe™,8.15,152008.56,Platters,Breakfast Menu
35,2025/01/03,Fri,Singapore,Breakfast Deluxe™ Meal,9.60,179053.03,Platters,Breakfast Menu
